,the,and,of,a,to,in,for,that,with,is,on,as,are,from,by,has,this,was,it,at,new,his,their,have,be,an,not,but,or,more,he,about,who,i,will,we,can,its,you,her,our,they,also,been,which,these,into,were,one,said
new,0.0001723992646590966,3.9724917841647196e-05,2.7601079279586038e-05,0.00023000899399655032,3.430788359051349e-05,1.2553761915325736e-05,9.02839041855618e-06,6.190896287009953e-06,4.342225867972258e-05,5.331049580480792e-06,3.267417484810808e-06,4.385218203298716e-06,5.7609729337453724e-06,1.633708742405404e-06,9.45831377182076e-07,2.57954011958748e-07,0.00012708534322500986,1.203785389140824e-06,6.87877365223328e-07,6.01892694570412e-07,8.5984670652916e-08,4.041279520687052e-06,9.802252454432424e-06,5.417034251133708e-06,3.267417484810808e-06,8.5984670652916e-07,7.738620358762441e-07,1.203785389140824e-06,4.2992335326458e-06,2.235601436975816e-06,6.87877365223328e-07,4.729156885910381e-06,8.5984670652916e-08,5.15908023917496e-07,0.0,1.71969341305832e-07,0.0,8.5984670652916e-07,3.955294850034136e-06,1.375754730446656e-06,6.362865628315784e-06,7.738620358762441e-07,1.375754730446656e-06,2.57954011958748e-07,0.0,1.9002612214294436e-05,1.5477240717524882e-06,2.57954011958748e-07,8.5984670652916e-07,1.71969341305832e-07
his,6.01892694570412e-07,5.098890969717919e-05,4.067074921882927e-05,8.5984670652916e-08,2.2012075687146497e-05,3.5941592332918886e-05,1.9432535567559017e-05,9.372329101167844e-06,4.282036598515217e-05,2.493555448934564e-06,4.307831999711092e-05,1.8056780837112361e-06,3.43938682611664e-07,7.824605029415357e-06,4.5571875446045485e-06,1.2123838562061156e-05,2.57954011958748e-07,2.57954011958748e-06,5.15908023917496e-07,7.2227123348449445e-06,0.0,0.0,0.0,2.407570778281648e-06,9.45831377182076e-07,3.43938682611664e-07,1.203785389140824e-06,4.127264191339968e-06,2.665524790240396e-06,0.0,3.43938682611664e-07,7.1367276641920285e-06,4.2992335326458e-07,0.0,0.0,0.0,0.0,2.57954011958748e-07,1.71969341305832e-07,8.5984670652916e-08,0.0,0.0,6.01892694570412e-07,0.0,8.5984670652916e-08,0.0,2.235601436975816e-06,8.5984670652916e-08,2.57954011958748e-07,2.57954011958748e-07
their,2.837494131546228e-06,0.00013955312046968267,0.00040326810536217604,6.01892694570412e-07,0.0002316427027389557,0.0003748071793760609,0.0002945834816568902,8.727444071270974e-05,0.0002546865944739372,2.708517125566854e-05,0.0003708518845260267,2.4677600477386894e-05,3.955294850034136e-06,8.486686993442809e-05,4.8065430894980044e-05,2.0206397603435262e-05,1.203785389140824e-06,2.665524790240396e-06,6.792788981580364e-06,0.00010257971208892879,0.0,8.5984670652916e-08,3.43938682611664e-07,0.00011031833244769124,1.71969341305832e-05,4.2992335326458e-07,8.168543712027021e-06,1.4359439999036972e-05,2.381775377085773e-05,1.4617394010995721e-06,1.71969341305832e-07,7.79021116115419e-05,1.246777724467282e-05,1.71969341305832e-07,5.15908023917496e-07,0.0,5.15908023917496e-07,3.6973408380753883e-06,9.716267783779509e-06,8.5984670652916e-08,0.0,1.71969341305832e-07,3.6113561674224723e-06,8.5984670652916e-07,6.01892694570412e-07,8.5984670652916e-08,3.7403331734018464e-05,7.738620358762441e-07,9.45831377182076e-07,7.738620358762441e-07
have,9.286344430514929e-06,0.0002681002030957921,2.751509460893312e-06,1.71969341305832e-06,0.0008727444071270974,8.5984670652916e-07,6.01892694570412e-07,0.0001332762395120198,1.117800718487908e-06,3.181432814157892e-06,8.5984670652916e-07,1.117800718487908e-06,1.375754730446656e-06,4.2992335326458e-07,4.2992335326458e-07,2.57954011958748e-07,3.43938682611664e-06,2.57954011958748e-07,8.856421077250348e-06,1.71969341305832e-07,8.5984670652916e-08,0.0,1.71969341305832e-06,3.181432814157892e-06,1.4617394010995721e-06,1.117800718487908e-06,0.0004327608473961263,1.5563225388177797e-05,5.1762771733055434e-05,1.28977005979374e-06,1.8056780837112361e-06,6.87877365223328e-07,0.00010791076166940958,0.0002808259343524237,0.00034153111183338235,0.00041341429649922016,0.00016079133412095294,8.5984670652916e-08,0.0006095453302585216,2.57954011958748e-07,0.0,0.0007838362576719823,0.0001101463631063854,0.0,4.041279520687052e-06,1.633708742405404e-06,0.0,2.57954011958748e-07,2.063632095669984e-06,0.0
be,9.45831377182076e-07,0.00016577844501882206,8.5984670652916e-07,6.87877365223328e-07,0.002114878959379122,5.15908023917496e-07,1.117800718487908e-06,1.4101485987078225e-05,6.01892694570412e-07,2.3215861076287323e-06,6.87877365223328e-07,6.87877365223328e-07,2.57954011958748e-07,1.71969341305832e-07,0.0,1.203785389140824e-06,6.362865628315784e-06,8.5984670652916e-08,8.030968238982354e-05,0.0,1.71969341305832e-07,0.0,3.43938682611664e-07,1.8056780837112361e-06,3.5253714967695562e-06,7.738620358762441e-07,0.0007060201307310933,4.6431722152574645e-06,2.7171155926321457e-05,6.01892694570412e-07,6.87877365223328e-07,4.2992335326458e-07,3.43938682611664e-07,2.063632095669984e-06,0.001026828936937123,1.0060206466391173e-05,0.0009754960885573321,8.5984670652916e-08,2.622532454913938e-05,1.71969341305832e-07,0.0,1.6938980118624454e-05,0.0001574379319654892,0.0,0.0,1.71969341305832e-07,1.71969341305832e-07,0.0,5.15908023917496e-07,8.5984670652916e-08
an,2.57954011958748e-07,3.0438573411132266e-05,0.00016706821507861579,1.633708742405404e-06,8.486686993442809e-05,0.00018994013747229146,9.002595017360305e-05,1.246777724467282e-05,5.081694035587336e-05,0.00022123855758995287,3.1986297482884756e-05,0.00011152211783683206,2.252798371106399e-05,2.3129876405634407e-05,1.6509056765359873e-05,2.6655247902403962e-05,1.891662754364152e-06,7.583847951587192e-05,9.458313771820761e-06,1.917458155560027e-05,0.0,1.71969341305832e-07,0.0,0.00012381792574019904,0.00010550319089112793,5.15908023917496e-07,3.748931640467138e-05,4.6431722152574645e-06,3.3705990895943074e-05,1.117800718487908e-06,0.0,1.0404145149002837e-05,0.0,1.71969341305832e-07,4.2992335326458e-07,8.5984670652916e-08,9.45831377182076e-07,1.0146191137044088e-05,1.3241639280549064e-05,4.2992335326458e-07,8.5984670652916e-08,4.2992335326458e-07,7.824605029415357e-06,1.4703378681648636e-05,4.2992335326458e-07,0.0,3.3018113530719746e-05,9.200359759862012e-06,1.117800718487908e-06,4.2992335326458e-07
not,2.063632095669984e-06,0.00041504800524162555,4.866732358955046e-05,3.6973408380753883e-06,0.00017652652885043654,1.0748083831614501e-05,4.1444611254705514e-05,5.0043078319997116e-05,9.286344430514929e-06,0.0007301818231845627,8.512482394638684e-06,6.792788981580364e-06,0.0004910584540988033,1.1092022514226164e-05,3.65434850274893e-05,2.235601436975816e-05,7.824605029415357e-06,0.00010197781939435838,3.379197556659599e-05,1.117800718487908e-06,2.57954011958748e-07,1.71969341305832e-07,1.160793053814366e-05,5.141883305044377e-05,1.3155654609896149e-05,1.375754730446656e-06,3.353402155463724e-06,0.00013009480669786192,0.00024153093986404106,9.45831377182076e-07,1.203785389140824e-06,1.117800718487908e-05,1.031816047834992e-06,2.3215861076287323e-06,0.0003231303923136583,5.9329422750512045e-06,0.00012390391041085195,9.028390418556181e-05,2.691320191436271e-05,1.28977005979374e-06,2.57954011958748e-07,1.1263991855531996e-05,2.5537447183916053e-05,4.2992335326458e-07,1.891662754364152e-06,8.5984670652916e-08,9.45831377182076e-07,4.5485890775392564e-05,2.837494131546228e-06,1.4617394010995721e-06
but,8.5984670652916e-08,1.28977005979374e-06,4.2992335326458e-06,1.031816047834992e-06,1.9862458920823598e-05,1.0060206466391173e-05,8.512482394638684e-06,4.0756733889482186e-05,5.503018921786624e-06,1.031816047834992e-05,9.458313771820761e-06,3.43938682611664e-07,4.2992335326458e-06,3.5253714967695562e-06,1.633708742405404e-06,1.4617394010995721e-06,2.4677600477386894e-05,1.4617394010995721e-06,8.202937580288187e-05,1.4617394010995721e-06,2.3215861076287323e-06,0.0,3.43938682611664e-07,8.512482394638684e-06,8.856421077250348e-06,0.0,9.200359759862012e-06,5.15908023917496e-07,8.5984670652916e-08,9.372329101167844e-06,8.5984670652916e-08,8.340513053332852e-06,0.0,3.43938682611664e-07,2.751509460893312e-06,8.5984670652916e-08,3.6113561674224723e-06,0.0,3.43938682611664e-05,2.837494131546228e-06,0.0,5.15908023917496e-07,1.4617394010995721e-06,4.2992335326458e-07,0.0,5.15908023917496e-07,4.2992335326458e-07,6.87877365223328e-07,1.1865884550102409e-05,1.5477240717524882e-06
or,6.87877365223328e-07,2.57954011958748e-05,4.901126227216212e-06,6.362865628315784e-06,2.2270029699105244e-05,1.6509056765359873e-05,8.856421077250348e-06,6.620819640274532e-06,8.426497723985768e-06,9.88823712508534e-06,1.2381792574019905e-05,5.15908023917496e-07,6.964758322886196e-06,1.5477240717524882e-06,1.031816047834992e-06,1.71969341305832e-06,6.018926945704121e-06,2.9234788021991442e-06,7.179719999518486e-05,3.5253714967695562e-06,5.674988263092456e-06,6.414456430707534e-05,9.45831377182076e-07,6.190896287009953e-06,3.6973408380753883e-06,0.0,2.407570778281648e-06,8.5984670652916e-08,8.5984670652916e-07,8.856421077250348e-06,8.4952854605081e-05,6.706804310927448e-06,1.203785389140824e-06,5.15908023917496e-07,1.203785389140824e-06,1.031816047834992e-06,4.6431722152574645e-06,0.0,3.319008287202558e-05,3.783325508728304e-06,4.2992335326458e-07,1.4617394010995721e-06,2.57954011958748e-07,6.87877365223328e-07,0.0,2.57954011958748e-07,1.117800718487908e-06,6.01892694570412e-07,3.843514778185345e-05,1.71969341305832e-06
more,0.00012639746585978653,0.00024737789746843937,1.2983685268590317e-05,0.00014333644597841098,7.755817292893024e-05,4.067074921882927e-05,8.013771304851771e-05,1.9432535567559017e-05,4.677566083518631e-05,0.0001487534802295447,9.544298442473676e-06,9.02839041855618e-06,0.00018968218346033272,2.2012075687146497e-05,2.665524790240396e-06,4.2218473290581756e-05,3.0094634728520603e-06,1.2983685268590317e-05,4.763550754171546e-05,1.5477240717524882e-06,8.5984670652916e-08,8.5984670652916e-08,1.203785389140824e-06,0.00020696510226156882,0.0003599318313531064,4.2992335326458e-07,6.018926945704121e-06,1.0146191137044088e-05,5.3310495804807925e-05,7.738620358762441e-07,1.71969341305832e-07,4.2992335326458e-06,1.71969341305832e-07,1.71969341305832e-07,6.792788981580364e-06,4.2992335326458e-07,1.203785389140824e-06,9.114375089209097e-06,4.213248861992884e-05,8.5984670652916e-07,1.71969341305832e-07,1.28977005979374e-06,8.082559041374104e-06,7.1367276641920285e-06,8.5984670652916e-08,1.71969341305832e-07,4.2992335326458e-06,6.104911616357037e-06,1.8572688861029858e-05,4.2992335326458e-07
he,8.5984670652916e-07,8.392103855724602e-05,1.891662754364152e-06,8.5984670652916e-08,2.837494131546228e-06,1.71969341305832e-06,5.8469576043982885e-06,0.00010240774274762297,9.45831377182076e-07,4.6431722152574645e-06,1.203785389140824e-06,2.3387830417593154e-05,3.43938682611664e-07,5.15908023917496e-07,5.15908023917496e-07,4.2992335326458e-07,5.073095568522044e-06,2.235601436975816e-06,9.630283113126592e-06,5.15908023917496e-07,1.71969341305832e-07,1.71969341305832e-07,1.71969341305832e-07,3.43938682611664e-07,5.15908023917496e-07,6.01892694570412e-07,1.203785389140824e-06,3.748931640467138e-05,4.987110897869128e-06,6.87877365223328e-07,6.01892694570412e-07,9.45831377182076e-07,1.117800718487908e-06,8.5984670652916e-08,1.117800718487908e-06,0.0,8.5984670652916e-07,0.0,9.45831377182076e-07,1.71969341305832e-07,0.0,8.5984670652916e-08,3.86931017938122e-06,0.0,4.041279520687052e-06,0.0,8.5984670652916e-08,5.15908023917496e-07,2.063632095669984e-06,5.331049580480792e-06
about,7.738620358762441e-07,1.0060206466391173e-05,3.955294850034136e-06,8.5984670652916e-08,6.4488502989687e-06,1.977647425017068e-06,1.2037853891408241e-05,3.6973408380753883e-06,7.738620358762441e-07,4.78074768830213e-05,3.86931017938122e-06,8.5984670652916e-08,1.418747065773114e-05,6.01892694570412e-07,6.01892694570412e-07,1.71969341305832e-06,9.45831377182076e-07,1.28977005979374e-05,3.353402155463724e-06,1.977647425017068e-06,2.1496167663229e-06,0.0,2.57954011958748e-07,5.417034251133708e-06,2.0980259639311504e-05,1.71969341305832e-07,4.729156885910381e-06,1.977647425017068e-06,3.0094634728520603e-06,0.00010859863903463291,8.5984670652916e-08,1.28977005979374e-06,0.0,8.5984670652916e-08,0.0,0.0,9.45831377182076e-07,6.104911616357037e-06,2.8031002632850616e-05,2.3215861076287323e-06,0.0,8.5984670652916e-08,2.9234788021991442e-06,9.45831377182076e-07,0.0,0.0,8.5984670652916e-08,2.751509460893312e-06,9.45831377182076e-07,3.86931017938122e-06
who,6.87877365223328e-07,3.4479852931819316e-05,1.9862458920823598e-05,8.5984670652916e-08,7.996574370721189e-06,1.8572688861029858e-05,4.264839664384634e-05,2.9234788021991442e-06,1.8056780837112361e-06,5.073095568522044e-06,3.5597653650307226e-05,5.15908023917496e-07,1.4617394010995721e-06,6.87877365223328e-07,8.5984670652916e-07,0.0,6.01892694570412e-07,8.5984670652916e-08,1.977647425017068e-06,3.43938682611664e-07,1.71969341305832e-07,0.0,8.5984670652916e-08,4.2992335326458e-07,1.71969341305832e-06,8.5984670652916e-08,2.9234788021991442e-06,6.276880957662868e-06,9.802252454432424e-06,6.87877365223328e-07,8.5984670652916e-08,1.1092022514226164e-05,1.71969341305832e-07,1.71969341305832e-07,1.71969341305832e-07,8.5984670652916e-08,8.5984670652916e-08,8.5984670652916e-08,3.353402155463724e-06,0.0,0.0,8.5984670652916e-08,1.203785389140824e-06,8.5984670652916e-08,9.45831377182076e-07,2.57954011958748e-07,8.5984670652916e-07,8.5984670652916e-08,2.0378366944741093e-05,2.57954011958748e-07
i,1.8056780837112361e-06,0.00036982006847819174,2.751509460893312e-06,6.87877365223328e-07,1.2209823232714073e-05,7.566651017456608e-06,6.87877365223328e-06,0.0002667244483653454,6.534834969621616e-06,1.28977005979374e-05,6.706804310927448e-06,5.348246514611375e-05,2.9234788021991442e-06,1.633708742405404e-06,1.117800718487908e-06,9.45831377182076e-07,2.7429109938280204e-05,3.86931017938122e-06,6.3456686941852e-05,1.203785389140824e-06,1.8056780837112361e-06,0.0,5.15908023917496e-07,6.190896287009953e-06,5.503018921786624e-06,1.8056780837112361e-06,1.4703378681648636e-05,0.0002122101671713967,6.964758322886196e-06,9.372329101167844e-06,8.5984670652916e-08,6.018926945704121e-06,5.58900359243954e-06,7.738620358762441e-07,3.6973408380753883e-06,6.01892694570412e-07,5.9329422750512045e-06,8.5984670652916e-08,1.874465820233569e-05,2.9234788021991442e-06,0.0,6.01892694570412e-07,1.745488814254195e-05,2.57954011958748e-07,1.8228750178418194e-05,1.117800718487908e-06,2.57954011958748e-07,1.8056780837112361e-06,1.4101485987078225e-05,1.2553761915325736e-05
will,4.651770682322756e-05,0.0001360277489729131,3.43938682611664e-07,6.01892694570412e-07,2.493555448934564e-06,2.1496167663229e-06,1.375754730446656e-06,0.00021745523208122457,7.738620358762441e-07,2.751509460893312e-06,1.031816047834992e-06,1.031816047834992e-06,4.2992335326458e-07,8.5984670652916e-08,1.71969341305832e-07,4.2992335326458e-07,0.00013852130442184769,0.0,0.0005447988732568758,2.57954011958748e-07,2.57954011958748e-07,8.5984670652916e-08,6.792788981580364e-06,1.4617394010995721e-06,6.01892694570412e-07,2.57954011958748e-07,1.203785389140824e-06,1.0146191137044088e-05,1.0576114490308669e-05,2.9234788021991442e-06,2.175412167518775e-05,1.117800718487908e-06,5.04730016732617e-05,9.957024861607674e-05,7.738620358762441e-07,0.00011530544334556036,4.2992335326458e-07,4.2992335326458e-07,0.0003546867664432785,1.71969341305832e-07,7.738620358762441e-07,0.0006284619578021631,7.996574370721189e-06,8.5984670652916e-08,4.6947630176492135e-05,1.633708742405404e-06,8.5984670652916e-08,1.71969341305832e-07,1.917458155560027e-05,2.57954011958748e-07
we,3.181432814157892e-06,0.00017635455950913072,2.3215861076287323e-06,8.5984670652916e-08,4.471202873951632e-06,3.0094634728520603e-06,4.987110897869128e-06,0.0004452286246407991,1.8056780837112361e-06,1.1779899879449492e-05,3.6113561674224723e-06,5.821162203202414e-05,2.1582152333881916e-05,6.01892694570412e-07,8.5984670652916e-07,2.57954011958748e-07,1.28977005979374e-05,1.375754730446656e-06,2.6999186585015627e-05,4.2992335326458e-07,4.2992335326458e-07,0.0,2.57954011958748e-07,5.8469576043982885e-06,3.86931017938122e-06,9.45831377182076e-07,8.856421077250348e-06,8.27172531681052e-05,8.942405747903265e-06,1.1006037843573249e-05,8.5984670652916e-08,2.407570778281648e-06,2.261396838171691e-05,6.87877365223328e-07,8.684451735944516e-06,1.203785389140824e-06,1.917458155560027e-05,2.57954011958748e-07,3.86931017938122e-06,8.5984670652916e-08,8.5984670652916e-08,1.117800718487908e-06,1.0232175807697005e-05,4.2992335326458e-07,1.3499593292507813e-05,6.01892694570412e-07,2.57954011958748e-07,4.6431722152574645e-06,6.706804310927448e-06,3.181432814157892e-06
can,7.824605029415357e-06,0.0001600174720850767,3.43938682611664e-07,6.87877365223328e-07,2.407570778281648e-06,3.0094634728520603e-06,1.031816047834992e-06,0.00031831525075709505,1.71969341305832e-06,4.127264191339968e-06,2.57954011958748e-06,1.375754730446656e-06,1.117800718487908e-06,1.28977005979374e-06,8.5984670652916e-08,1.71969341305832e-07,0.00013533987160768978,0.0,0.0005794506955300009,4.2992335326458e-07,1.031816047834992e-06,0.0,1.8056780837112361e-06,1.5477240717524882e-06,6.01892694570412e-07,2.57954011958748e-07,1.375754730446656e-06,2.003442826212943e-05,6.104911616357037e-06,1.28977005979374e-06,2.235601436975816e-05,7.738620358762441e-07,3.0008650057867684e-05,0.00012390391041085195,7.738620358762441e-07,0.0003447985293181932,2.665524790240396e-06,6.87877365223328e-07,0.0010153929757402852,3.43938682611664e-07,0.0,0.0008585569364693663,2.4161692453469396e-05,8.5984670652916e-08,6.809985915710947e-05,6.018926945704121e-06,0.0,0.0,3.43938682611664e-05,8.5984670652916e-08
its,8.5984670652916e-08,7.721423424631857e-05,3.121243544700851e-05,2.57954011958748e-07,2.192609101649358e-05,1.745488814254195e-05,1.3327623951201981e-05,4.213248861992884e-05,1.547724071752488e-05,5.8469576043982885e-06,3.4565837602472236e-05,4.471202873951632e-06,6.87877365223328e-07,2.407570778281648e-06,6.104911616357037e-06,2.3559799758898984e-05,1.8056780837112361e-06,3.43938682611664e-07,8.168543712027021e-06,4.6431722152574645e-06,8.5984670652916e-08,0.0,0.0,8.082559041374104e-06,1.28977005979374e-06,3.43938682611664e-07,2.837494131546228e-06,4.1788549937317175e-05,2.837494131546228e-06,1.28977005979374e-06,0.0,2.665524790240396e-06,2.57954011958748e-07,0.0,1.71969341305832e-07,8.5984670652916e-08,1.71969341305832e-07,8.5984670652916e-08,3.783325508728304e-06,8.5984670652916e-08,0.0,8.5984670652916e-08,4.6431722152574645e-06,0.0,3.43938682611664e-07,0.0,9.45831377182076e-07,5.15908023917496e-07,1.891662754364152e-06,1.891662754364152e-06
you,4.987110897869128e-06,0.0004122105111100793,5.8469576043982885e-05,7.738620358762441e-07,0.0001595875487318121,1.4531409340342804e-05,0.00021126433579421463,0.0006893391046244276,6.766993580384489e-05,3.757530107532429e-05,3.00946347285206e-05,0.00011057628645964998,5.124686370913794e-05,1.2811715927284485e-05,7.480666346803693e-06,1.117800718487908e-06,1.8916627543641522e-05,3.6973408380753883e-06,4.264839664384634e-05,1.4875348022954469e-05,1.891662754364152e-06,0.0,4.2992335326458e-07,9.93982792747709e-05,7.824605029415357e-06,1.5477240717524882e-06,1.3413608621854896e-05,0.00012777322059023317,4.935520095477379e-05,1.418747065773114e-05,0.0,2.132419832192317e-05,3.1900312812231836e-05,7.738620358762441e-07,1.8228750178418194e-05,1.203785389140824e-06,3.138440478831434e-05,4.2992335326458e-07,3.430788359051349e-05,1.28977005979374e-06,1.71969341305832e-07,6.01892694570412e-07,3.129842011766143e-05,8.5984670652916e-08,1.246777724467282e-05,4.2992335326458e-07,3.267417484810808e-06,1.2037853891408241e-05,2.132419832192317e-05,6.190896287009953e-06
her,8.5984670652916e-08,9.974221795738256e-06,2.5537447183916053e-05,0.0,2.3989723112163565e-05,1.659504143601279e-05,2.252798371106399e-05,6.018926945704121e-06,2.063632095669984e-05,9.45831377182076e-07,2.4849569818692724e-05,1.117800718487908e-06,2.57954011958748e-07,4.815141556563296e-06,4.127264191339968e-06,6.87877365223328e-07,0.0,1.4617394010995721e-06,5.15908023917496e-07,5.58900359243954e-06,0.0,0.0,0.0,1.4617394010995721e-06,1.71969341305832e-07,0.0,5.15908023917496e-07,1.5477240717524882e-06,7.652635688109524e-05,0.0,0.0,6.362865628315784e-06,0.0,0.0,0.0,0.0,0.0,8.5984670652916e-08,1.71969341305832e-07,2.57954011958748e-07,0.0,0.0,8.5984670652916e-08,1.71969341305832e-07,0.0,0.0,1.71969341305832e-06,1.71969341305832e-07,0.0,2.57954011958748e-07
our,2.1496167663229e-06,4.411013604494591e-05,0.00019535717172342517,2.57954011958748e-07,0.00010997439376507957,0.0002685301264490567,0.00011427362729772537,3.800522442858887e-05,4.2992335326458005e-05,2.235601436975816e-05,9.673275448453051e-05,1.848670419037694e-05,4.901126227216212e-06,2.9148803351338526e-05,1.4703378681648636e-05,4.2992335326458e-07,1.375754730446656e-06,1.203785389140824e-06,3.86931017938122e-06,2.751509460893312e-05,0.0,0.0,8.5984670652916e-08,3.576962299161306e-05,2.8890849339379778e-05,3.43938682611664e-07,2.665524790240396e-06,6.964758322886196e-06,4.5571875446045485e-06,3.43938682611664e-07,8.5984670652916e-08,2.132419832192317e-05,4.987110897869128e-06,2.57954011958748e-07,2.57954011958748e-07,9.45831377182076e-07,8.5984670652916e-08,3.267417484810808e-06,1.031816047834992e-06,2.57954011958748e-07,3.43938682611664e-07,8.5984670652916e-08,2.837494131546228e-06,4.2992335326458e-07,1.031816047834992e-06,1.71969341305832e-07,1.4445424669689889e-05,1.031816047834992e-06,8.5984670652916e-07,3.43938682611664e-07
they,3.955294850034136e-06,0.000579364710859348,8.082559041374104e-06,5.15908023917496e-07,1.5391256046871963e-05,1.246777724467282e-05,1.4531409340342804e-05,0.0010003456583760248,6.018926945704121e-06,2.3473815088246067e-05,1.2123838562061156e-05,0.0001692178318449387,4.411013604494591e-05,2.063632095669984e-06,2.063632095669984e-06,1.4617394010995721e-06,1.547724071752488e-05,1.891662754364152e-06,5.571806658308957e-05,2.493555448934564e-06,2.57954011958748e-06,0.0,1.71969341305832e-07,6.87877365223328e-06,6.190896287009953e-06,1.375754730446656e-06,2.0722305627352757e-05,0.00022502188309868118,9.613086178996009e-05,1.2295807903366989e-05,8.5984670652916e-08,8.5984670652916e-06,9.122973556274388e-05,2.57954011958748e-07,1.7024964789277367e-05,6.01892694570412e-07,8.942405747903265e-06,2.57954011958748e-07,1.2037853891408241e-05,8.5984670652916e-07,8.5984670652916e-08,3.5253714967695562e-06,2.8116987303503533e-05,2.57954011958748e-07,3.0438573411132266e-05,6.87877365223328e-07,7.738620358762441e-07,9.544298442473676e-06,1.4359439999036972e-05,1.2037853891408241e-05
also,8.5984670652916e-07,0.00012932094466198567,9.45831377182076e-07,5.15908023917496e-07,1.530527137621905e-05,2.751509460893312e-06,1.8056780837112361e-06,1.4101485987078225e-05,1.8056780837112361e-06,0.00017575266681456032,2.1496167663229e-06,6.01892694570412e-07,0.0001107482558009558,9.45831377182076e-07,9.45831377182076e-07,2.3301845746940237e-05,3.0180619399173518e-05,1.3499593292507813e-05,0.00016517655232425163,7.738620358762441e-07,2.57954011958748e-07,0.0,1.203785389140824e-06,2.4677600477386894e-05,3.783325508728304e-06,7.738620358762441e-07,2.9234788021991442e-06,0.00015434248382198423,2.3215861076287323e-06,2.665524790240396e-06,3.181432814157892e-05,1.891662754364152e-06,4.213248861992884e-06,8.684451735944516e-05,0.0001192607381955945,2.5279493171957305e-05,0.0002493555448934564,1.246777724467282e-05,5.055898634391461e-05,2.57954011958748e-07,0.0,8.400702322789893e-05,1.71969341305832e-07,1.71969341305832e-07,8.082559041374104e-06,2.57954011958748e-07,0.0,3.43938682611664e-06,2.493555448934564e-06,3.43938682611664e-07
been,8.5984670652916e-08,2.57954011958748e-06,1.0920053172920333e-05,3.43938682611664e-07,2.57954011958748e-07,0.0,1.71969341305832e-07,4.2992335326458e-07,0.0,7.738620358762441e-07,8.5984670652916e-08,6.01892694570412e-07,4.2992335326458e-07,0.0,8.5984670652916e-08,0.00030361187207544643,4.2992335326458e-07,1.71969341305832e-07,1.5477240717524882e-06,0.0,0.0,0.0,8.5984670652916e-08,0.0004974213197271191,0.0,0.0,2.2184045028452327e-05,0.0,1.5477240717524882e-06,0.0,1.71969341305832e-07,0.0,2.57954011958748e-07,1.203785389140824e-06,8.5984670652916e-08,1.4617394010995721e-06,8.5984670652916e-08,5.073095568522044e-06,1.71969341305832e-06,0.0,0.0,2.837494131546228e-06,1.0920053172920333e-05,8.5984670652916e-08,0.0,0.0,0.0,0.0,0.0,0.0
which,0.0,8.770436406597433e-06,1.8916627543641522e-05,1.71969341305832e-07,7.1367276641920285e-06,0.00012777322059023317,8.082559041374104e-06,2.407570778281648e-06,2.57954011958748e-06,2.3215861076287323e-06,1.6251102753401125e-05,1.71969341305832e-07,7.738620358762441e-07,1.203785389140824e-06,3.6113561674224723e-06,2.57954011958748e-07,7.738620358762441e-07,5.15908023917496e-07,1.1092022514226164e-05,5.331049580480792e-06,3.43938682611664e-07,0.0,0.0,1.28977005979374e-06,8.5984670652916e-07,8.5984670652916e-08,6.01892694570412e-07,6.87877365223328e-07,1.28977005979374e-06,2.3215861076287323e-06,0.0,5.58900359243954e-06,1.71969341305832e-07,4.2992335326458e-07,0.0,0.0,3.43938682611664e-07,8.5984670652916e-08,3.353402155463724e-06,3.43938682611664e-07,0.0,0.0,8.5984670652916e-07,8.5984670652916e-08,0.0,0.0,6.01892694570412e-07,1.71969341305832e-07,2.235601436975816e-06,2.57954011958748e-07
these,2.57954011958748e-07,1.3327623951201981e-05,0.00021857303279971247,8.5984670652916e-08,3.086849676439685e-05,5.700783664288331e-05,4.7033614847145055e-05,5.1762771733055434e-05,4.462604406886341e-05,1.203785389140824e-06,1.9260566226253183e-05,6.706804310927448e-06,4.5571875446045485e-06,1.117800718487908e-05,7.566651017456608e-06,1.375754730446656e-06,6.87877365223328e-07,8.5984670652916e-08,5.8469576043982885e-06,4.041279520687052e-06,1.71969341305832e-07,0.0,0.0,1.2037853891408241e-05,6.87877365223328e-07,8.5984670652916e-08,2.751509460893312e-06,1.4445424669689889e-05,6.01892694570412e-07,1.8056780837112361e-06,1.71969341305832e-07,1.3499593292507813e-05,9.45831377182076e-07,8.5984670652916e-08,1.375754730446656e-06,0.0,6.87877365223328e-07,0.0,1.977647425017068e-06,8.5984670652916e-08,0.0,0.0,2.235601436975816e-06,0.0,7.738620358762441e-07,1.71969341305832e-07,4.213248861992884e-06,6.01892694570412e-07,1.203785389140824e-06,5.15908023917496e-07
