,the,and,of,a,to,in,for,that,with,is,on,as,are,from,by,has,this,was,it,at,new,his,their,have,be,an,not,but,or,more,he,about,who,i,will,we,can,its,you,her,our,they,also,been,which,these,into,were,one,said
new,8.693050203009809e-05,4.926921628412087e-05,5.649192861896581e-05,0.00013301828550006106,6.12210855048762e-05,3.860711712315929e-05,2.6139339878486464e-05,2.734312526762729e-05,7.583847951587192e-05,2.0292382274088176e-05,1.246777724467282e-05,7.0507429935391124e-06,6.276880957662868e-06,6.276880957662868e-06,3.783325508728304e-06,3.0954481435049764e-06,7.583847951587192e-05,1.633708742405404e-06,5.58900359243954e-06,2.493555448934564e-06,1.71969341305832e-07,2.493555448934564e-06,3.6973408380753883e-06,4.815141556563296e-06,7.566651017456608e-06,5.15908023917496e-07,5.15908023917496e-07,7.480666346803693e-06,7.394681676150777e-06,3.181432814157892e-06,6.01892694570412e-07,1.736890347188903e-05,1.891662754364152e-06,1.5477240717524882e-06,2.235601436975816e-06,1.5477240717524882e-06,8.5984670652916e-07,1.28977005979374e-06,8.942405747903265e-06,5.15908023917496e-07,2.3215861076287323e-06,2.1496167663229e-06,2.407570778281648e-06,0.0,4.2992335326458e-07,1.0060206466391173e-05,6.792788981580364e-06,4.2992335326458e-07,1.977647425017068e-06,5.15908023917496e-07
his,2.57954011958748e-07,5.279458778089042e-05,3.680143903944805e-05,0.0,2.2441999040411078e-05,3.233023616549642e-05,1.7970796166459443e-05,1.117800718487908e-05,4.049877987752344e-05,2.665524790240396e-06,4.1444611254705514e-05,2.063632095669984e-06,1.71969341305832e-07,7.910589700068272e-06,4.385218203298716e-06,1.1779899879449492e-05,1.633708742405404e-06,1.891662754364152e-06,3.5253714967695562e-06,6.620819640274532e-06,8.5984670652916e-08,1.71969341305832e-07,8.5984670652916e-08,1.117800718487908e-06,8.5984670652916e-07,4.2992335326458e-07,8.5984670652916e-07,4.5571875446045485e-06,1.8056780837112361e-06,9.45831377182076e-07,2.57954011958748e-06,6.87877365223328e-06,1.71969341305832e-07,0.0,8.5984670652916e-08,0.0,3.43938682611664e-07,2.57954011958748e-07,6.01892694570412e-07,9.45831377182076e-07,0.0,2.57954011958748e-07,4.2992335326458e-07,8.5984670652916e-08,0.0,0.0,2.235601436975816e-06,8.5984670652916e-08,3.353402155463724e-06,7.738620358762441e-07
their,1.375754730446656e-06,0.00016070534945030002,0.000391058282129462,3.43938682611664e-07,0.000270249819862115,0.0003380917250072657,0.0002852971372263753,9.165965891600846e-05,0.00024170290920534689,2.0550336286046927e-05,0.0003355981695583312,2.493555448934564e-05,1.0490129819655752e-05,8.11695290963527e-05,4.5485890775392564e-05,2.0378366944741093e-05,5.9329422750512045e-06,2.063632095669984e-06,3.9982871853605944e-05,9.613086178996009e-05,4.2992335326458e-07,8.5984670652916e-08,7.738620358762441e-07,5.786768334941247e-05,1.6423072094706956e-05,4.2992335326458e-07,8.5984670652916e-06,2.003442826212943e-05,3.1986297482884756e-05,1.977647425017068e-05,1.71969341305832e-07,7.325893939628443e-05,1.3241639280549064e-05,3.43938682611664e-07,4.6431722152574645e-06,3.43938682611664e-07,3.353402155463724e-06,3.86931017938122e-06,1.3671562633813645e-05,3.43938682611664e-07,0.0,2.2871922393675656e-05,3.0954481435049764e-06,6.01892694570412e-07,1.031816047834992e-06,2.57954011958748e-07,3.568363832096014e-05,1.203785389140824e-06,1.0146191137044088e-05,1.117800718487908e-06
have,1.1435961196837828e-05,0.0004133283118285672,1.2123838562061156e-05,1.031816047834992e-06,0.0007889953379111573,6.706804310927448e-06,9.802252454432424e-06,0.0003546007817726256,4.5571875446045485e-06,3.104046610570268e-05,6.018926945704121e-06,1.9260566226253183e-05,3.353402155463724e-06,1.71969341305832e-06,1.031816047834992e-06,4.987110897869128e-06,9.114375089209097e-06,2.57954011958748e-06,4.72915688591038e-05,1.117800718487908e-06,1.28977005979374e-06,0.0,1.71969341305832e-06,2.3989723112163565e-05,4.2992335326458e-06,1.8056780837112361e-06,0.000355202674467196,6.457448766033992e-05,6.448850298968701e-05,5.8469576043982885e-06,3.5253714967695562e-06,6.018926945704121e-06,0.00010928651639985624,0.00022330218968562285,0.00019475527902885475,0.00036552083494554595,8.00517283778648e-05,3.43938682611664e-07,0.0005921764267866325,8.5984670652916e-07,8.5984670652916e-08,0.0007183159386344603,6.706804310927448e-05,1.71969341305832e-07,7.73862035876244e-06,1.375754730446656e-06,7.738620358762441e-07,5.503018921786624e-06,7.2227123348449445e-06,1.203785389140824e-06
be,2.751509460893312e-06,0.000292777803573179,8.684451735944516e-06,4.2992335326458e-07,0.0018039583902981777,7.0507429935391124e-06,1.8142765507765277e-05,0.0001514190050197851,4.127264191339968e-06,2.605335520783355e-05,6.534834969621616e-06,8.770436406597433e-06,5.58900359243954e-06,1.8056780837112361e-06,5.15908023917496e-07,2.2012075687146497e-05,5.193474107436127e-05,6.87877365223328e-06,0.00030971678369180343,9.45831377182076e-07,1.031816047834992e-06,0.0,4.471202873951632e-06,9.286344430514928e-05,4.213248861992884e-06,1.117800718487908e-06,0.0005744635846321319,4.282036598515217e-05,3.895105580577095e-05,6.104911616357037e-06,3.783325508728304e-06,4.6431722152574645e-06,1.530527137621905e-05,2.175412167518775e-05,0.0006742058025895144,3.5941592332918886e-05,0.0006441111678609938,9.45831377182076e-07,0.0001311266227456969,1.375754730446656e-06,8.5984670652916e-08,0.00017480683543737825,9.699070849648925e-05,8.5984670652916e-08,1.874465820233569e-05,2.063632095669984e-06,4.2992335326458e-07,2.1152228980617338e-05,8.856421077250348e-06,1.8056780837112361e-06
an,7.738620358762441e-07,5.021504766130294e-05,0.0001585557326839771,9.45831377182076e-07,0.0001171111214292716,0.0001676701077731862,8.710247137140391e-05,4.2304457961234676e-05,4.901126227216212e-05,0.00018245947112548777,3.104046610570268e-05,0.00010060206466391173,2.0206397603435262e-05,2.235601436975816e-05,1.5735194729483627e-05,2.906281868068561e-05,2.562343185456897e-05,4.720558418845089e-05,6.706804310927448e-05,1.530527137621905e-05,0.0,8.5984670652916e-08,2.3215861076287323e-06,5.924343807985913e-05,6.629418107339825e-05,7.738620358762441e-07,1.9432535567559017e-05,1.1865884550102409e-05,3.8521132452506366e-05,6.276880957662868e-06,1.977647425017068e-06,1.0920053172920333e-05,3.0954481435049764e-06,4.385218203298716e-06,9.02839041855618e-06,4.6431722152574645e-06,1.1435961196837828e-05,8.942405747903265e-06,3.310409820137266e-05,1.71969341305832e-07,0.0,1.4359439999036972e-05,5.15908023917496e-06,3.267417484810808e-06,5.58900359243954e-06,1.71969341305832e-07,3.284614418941391e-05,1.0060206466391173e-05,1.8056780837112361e-06,1.375754730446656e-06
not,1.891662754364152e-06,0.0004913164081107621,5.53741279004779e-05,1.8056780837112361e-06,0.0001729151726830141,1.7798826825153613e-05,4.875330826020337e-05,0.00020395563878871677,1.375754730446656e-05,0.0004784187075128246,1.375754730446656e-05,1.4531409340342804e-05,0.00026663846369469254,1.246777724467282e-05,3.327606754267849e-05,1.547724071752488e-05,5.236466442762585e-05,5.786768334941247e-05,0.00017317312669497284,2.407570778281648e-06,8.5984670652916e-07,8.5984670652916e-08,1.1006037843573249e-05,3.095448143504976e-05,9.372329101167844e-06,1.633708742405404e-06,3.353402155463724e-06,0.0001831473484907111,0.00022063666489538248,3.783325508728304e-06,7.1367276641920285e-06,1.4961332693607385e-05,2.36457844295519e-05,1.375754730446656e-05,0.0001876185513646627,3.7145377722059716e-05,6.354267161250493e-05,6.689607376796865e-05,9.312139831710803e-05,1.633708742405404e-06,1.71969341305832e-07,0.00016285496621662292,1.8400719519724024e-05,1.71969341305832e-07,1.9002612214294436e-05,1.375754730446656e-06,1.28977005979374e-06,2.476358514803981e-05,6.964758322886196e-06,2.837494131546228e-06
but,8.5984670652916e-08,2.837494131546228e-06,1.0834068502267416e-05,6.01892694570412e-07,3.473780694377806e-05,1.1951869220755324e-05,1.9862458920823598e-05,3.611356167422472e-05,1.28977005979374e-05,5.7609729337453724e-06,1.375754730446656e-05,2.407570778281648e-06,2.665524790240396e-06,5.58900359243954e-06,2.3215861076287323e-06,1.5477240717524882e-06,1.7282918801236118e-05,1.117800718487908e-06,6.216691688205827e-05,3.181432814157892e-06,2.1496167663229e-06,0.0,2.57954011958748e-07,4.729156885910381e-06,4.901126227216212e-06,3.43938682611664e-07,4.729156885910381e-06,6.01892694570412e-07,4.6431722152574645e-06,8.5984670652916e-06,2.57954011958748e-07,2.0206397603435262e-05,8.5984670652916e-08,9.45831377182076e-07,1.203785389140824e-06,1.375754730446656e-06,1.117800718487908e-06,3.43938682611664e-07,1.6938980118624454e-05,1.375754730446656e-06,0.0,4.901126227216212e-06,1.117800718487908e-06,8.5984670652916e-08,4.2992335326458e-07,4.2992335326458e-07,1.203785389140824e-06,4.2992335326458e-07,9.114375089209097e-06,9.45831377182076e-07
or,1.5477240717524882e-06,2.992266538721477e-05,2.0894274968658587e-05,1.8056780837112361e-06,3.2674174848108085e-05,2.192609101649358e-05,1.736890347188903e-05,1.659504143601279e-05,1.6337087424054042e-05,9.286344430514929e-06,1.9518520238211934e-05,2.493555448934564e-06,3.267417484810808e-06,2.9234788021991442e-06,3.6113561674224723e-06,1.2811715927284485e-05,5.331049580480792e-06,2.235601436975816e-06,6.28547942472816e-05,4.987110897869128e-06,4.213248861992884e-06,2.622532454913938e-05,6.87877365223328e-07,4.901126227216212e-06,2.837494131546228e-06,2.1496167663229e-06,2.665524790240396e-06,1.71969341305832e-06,3.783325508728304e-06,7.824605029415357e-06,6.827182849841531e-05,1.2381792574019905e-05,2.235601436975816e-06,9.45831377182076e-07,1.633708742405404e-06,1.375754730446656e-06,3.0954481435049764e-06,8.5984670652916e-08,2.510752383065147e-05,2.063632095669984e-06,2.57954011958748e-07,5.7609729337453724e-06,4.2992335326458e-07,6.01892694570412e-07,8.5984670652916e-08,0.0,1.633708742405404e-06,8.5984670652916e-07,2.0808290298005674e-05,7.738620358762441e-07
more,8.770436406597432e-05,0.00023731769100204816,2.8031002632850616e-05,6.397259496576951e-05,0.00019105793819077936,5.528814322982499e-05,8.779034873662723e-05,5.2536633768931676e-05,4.9183231613467954e-05,0.0001203785389140824,1.6681026106665703e-05,1.160793053814366e-05,0.00013619971831421894,2.36457844295519e-05,3.181432814157892e-06,3.877908646446512e-05,6.362865628315784e-06,8.426497723985768e-06,9.036988885621472e-05,3.6973408380753883e-06,1.71969341305832e-07,8.5984670652916e-08,3.783325508728304e-06,0.00010120395735848214,0.00016698223040796287,2.57954011958748e-07,4.6431722152574645e-06,2.046435161539401e-05,4.118665724274677e-05,6.079116215161162e-05,1.891662754364152e-06,7.652635688109525e-06,7.480666346803693e-06,2.751509460893312e-06,5.924343807985913e-05,8.426497723985768e-06,2.476358514803981e-05,7.480666346803693e-06,8.615663999422184e-05,6.87877365223328e-07,8.5984670652916e-08,6.414456430707534e-05,1.1865884550102409e-05,1.891662754364152e-06,5.674988263092456e-06,6.01892694570412e-07,6.4488502989687e-06,4.385218203298716e-06,1.977647425017068e-05,1.203785389140824e-06
he,1.031816047834992e-06,8.280323783875811e-05,3.6113561674224723e-06,8.5984670652916e-08,4.471202873951632e-06,4.041279520687052e-06,6.87877365223328e-06,8.86501954431564e-05,2.1496167663229e-06,6.87877365223328e-06,2.9234788021991442e-06,2.235601436975816e-05,5.15908023917496e-07,5.15908023917496e-07,6.01892694570412e-07,4.2992335326458e-07,4.385218203298716e-06,2.665524790240396e-06,9.88823712508534e-06,8.5984670652916e-07,2.57954011958748e-07,1.71969341305832e-07,8.5984670652916e-08,1.71969341305832e-07,9.45831377182076e-07,3.43938682611664e-07,1.71969341305832e-07,3.6285531015530554e-05,6.018926945704121e-06,6.87877365223328e-07,4.729156885910381e-06,2.665524790240396e-06,1.031816047834992e-06,8.5984670652916e-08,9.45831377182076e-07,8.5984670652916e-08,9.45831377182076e-07,1.71969341305832e-07,1.28977005979374e-06,5.15908023917496e-07,0.0,5.15908023917496e-07,3.43938682611664e-06,1.71969341305832e-07,2.407570778281648e-06,8.5984670652916e-08,1.71969341305832e-07,5.15908023917496e-07,1.633708742405404e-06,4.901126227216212e-06
about,6.87877365223328e-07,1.3929516645772393e-05,5.245064909827876e-06,8.5984670652916e-08,2.0808290298005674e-05,2.1496167663229e-06,1.117800718487908e-05,7.480666346803693e-06,2.235601436975816e-06,3.895105580577095e-05,4.385218203298716e-06,6.87877365223328e-07,6.964758322886196e-06,9.45831377182076e-07,6.01892694570412e-07,1.8056780837112361e-06,2.1496167663229e-06,7.824605029415357e-06,1.0404145149002837e-05,1.8056780837112361e-06,1.8056780837112361e-06,0.0,4.2992335326458e-07,3.955294850034136e-06,1.0834068502267416e-05,2.57954011958748e-07,2.57954011958748e-06,3.6113561674224723e-06,3.5253714967695562e-06,0.00010670697628026876,6.87877365223328e-07,1.8056780837112361e-06,5.15908023917496e-07,2.063632095669984e-06,1.203785389140824e-06,7.738620358762441e-07,1.4617394010995721e-06,6.190896287009953e-06,2.4161692453469396e-05,1.4617394010995721e-06,0.0,3.955294850034136e-06,1.375754730446656e-06,6.01892694570412e-07,1.28977005979374e-06,8.5984670652916e-08,0.0,1.375754730446656e-06,1.031816047834992e-06,1.5477240717524882e-06
who,3.0094634728520603e-06,3.1556374129620175e-05,2.0980259639311504e-05,0.0,7.910589700068272e-06,1.994844359147651e-05,4.368021269168133e-05,3.0094634728520603e-06,2.751509460893312e-06,6.534834969621616e-06,3.576962299161306e-05,3.0094634728520603e-06,2.1496167663229e-06,1.031816047834992e-06,9.45831377182076e-07,0.0,6.87877365223328e-07,8.5984670652916e-07,2.063632095669984e-06,6.01892694570412e-07,2.57954011958748e-07,0.0,8.5984670652916e-08,3.43938682611664e-07,2.063632095669984e-06,8.5984670652916e-08,2.665524790240396e-06,6.190896287009953e-06,8.512482394638684e-06,1.031816047834992e-06,3.43938682611664e-07,1.1779899879449492e-05,1.28977005979374e-06,2.57954011958748e-07,3.43938682611664e-07,2.57954011958748e-07,1.71969341305832e-07,6.01892694570412e-07,3.5253714967695562e-06,0.0,0.0,8.5984670652916e-08,1.031816047834992e-06,0.0,1.71969341305832e-07,1.71969341305832e-07,9.45831377182076e-07,3.43938682611664e-07,8.684451735944516e-06,1.71969341305832e-07
i,3.181432814157892e-06,0.0003522791956649969,1.6509056765359873e-05,4.2992335326458e-07,2.691320191436271e-05,1.2639746585978653e-05,1.6938980118624454e-05,0.00023757564501400693,1.745488814254195e-05,2.1840106345840667e-05,1.1951869220755324e-05,4.926921628412087e-05,3.0094634728520603e-06,4.041279520687052e-06,4.901126227216212e-06,7.738620358762441e-07,2.0894274968658587e-05,3.86931017938122e-06,5.5116173888519156e-05,3.181432814157892e-06,1.71969341305832e-06,0.0,6.87877365223328e-07,4.471202873951632e-06,4.2992335326458e-06,1.633708742405404e-06,7.0507429935391124e-06,0.00019475527902885475,1.5391256046871963e-05,7.2227123348449445e-06,7.738620358762441e-07,1.9002612214294436e-05,4.901126227216212e-06,8.512482394638684e-06,3.5253714967695562e-06,1.5477240717524882e-06,5.15908023917496e-06,5.15908023917496e-07,1.5563225388177797e-05,3.181432814157892e-06,8.5984670652916e-08,2.837494131546228e-06,1.4445424669689889e-05,6.01892694570412e-07,1.5133302034913216e-05,8.5984670652916e-07,1.117800718487908e-06,1.633708742405404e-06,1.1779899879449492e-05,9.372329101167844e-06
will,4.522793676343382e-05,0.00028942440141771524,9.630283113126592e-06,2.57954011958748e-07,1.3327623951201981e-05,1.0490129819655752e-05,1.2295807903366989e-05,0.00030644936620699266,7.394681676150777e-06,2.6569263231751045e-05,1.246777724467282e-05,1.1435961196837828e-05,4.729156885910381e-06,3.181432814157892e-06,1.203785389140824e-06,1.203785389140824e-06,0.00012209823232714072,8.5984670652916e-08,0.00041977716212753593,1.375754730446656e-06,1.633708742405404e-06,8.5984670652916e-08,5.9329422750512045e-06,1.891662754364152e-06,1.28977005979374e-06,4.2992335326458e-07,3.0954481435049764e-06,5.85555607146358e-05,2.3301845746940237e-05,7.910589700068272e-06,1.590716407078946e-05,9.286344430514929e-06,4.282036598515217e-05,7.583847951587192e-05,2.837494131546228e-06,8.75323947246685e-05,6.4488502989687e-06,6.87877365223328e-07,0.0002778164708795716,2.57954011958748e-07,6.87877365223328e-07,0.00047343159661495553,1.1779899879449492e-05,8.5984670652916e-08,4.6603691493880474e-05,1.5477240717524882e-06,9.45831377182076e-07,3.43938682611664e-07,2.235601436975816e-05,1.891662754364152e-06
we,8.770436406597433e-06,0.00017953599232328863,9.716267783779509e-06,8.5984670652916e-08,1.1349976526184913e-05,1.1951869220755324e-05,1.3327623951201981e-05,0.0004011184885958532,5.7609729337453724e-06,3.06105427524381e-05,9.372329101167844e-06,5.657791328961873e-05,1.9690489579517764e-05,1.4617394010995721e-06,2.235601436975816e-06,6.87877365223328e-07,1.160793053814366e-05,1.203785389140824e-06,2.5537447183916053e-05,1.375754730446656e-06,5.15908023917496e-07,0.0,6.01892694570412e-07,4.127264191339968e-06,3.181432814157892e-06,1.031816047834992e-06,3.353402155463724e-06,8.125551376700562e-05,1.659504143601279e-05,5.9329422750512045e-06,3.43938682611664e-07,7.1367276641920285e-06,1.1865884550102409e-05,9.45831377182076e-07,7.652635688109525e-06,4.471202873951632e-06,1.607913341209529e-05,3.43938682611664e-07,5.331049580480792e-06,2.57954011958748e-07,2.57954011958748e-07,1.8056780837112361e-06,9.372329101167844e-06,3.43938682611664e-07,6.104911616357037e-06,4.2992335326458e-07,5.15908023917496e-07,4.213248861992884e-06,3.353402155463724e-06,3.353402155463724e-06
can,8.942405747903265e-06,0.00033662998560616615,1.50473173642603e-05,6.01892694570412e-07,1.917458155560027e-05,1.4015501316425308e-05,1.547724071752488e-05,0.0004998288905054008,1.2123838562061156e-05,4.462604406886341e-05,1.0490129819655752e-05,5.5116173888519156e-05,4.385218203298716e-06,5.15908023917496e-06,1.5477240717524882e-06,7.738620358762441e-07,0.00012115240094995865,9.45831377182076e-07,0.00046027594200505936,2.407570778281648e-06,2.837494131546228e-06,0.0,1.117800718487908e-06,2.57954011958748e-06,3.0094634728520603e-06,3.43938682611664e-07,2.407570778281648e-06,9.441116837690178e-05,3.121243544700851e-05,7.394681676150777e-06,1.8400719519724024e-05,9.372329101167844e-06,2.9234788021991442e-05,9.552896909538968e-05,1.031816047834992e-06,0.00026311309219792295,2.751509460893312e-06,1.031816047834992e-06,0.0007918328320427035,4.2992335326458e-07,0.0,0.0006610501479796182,2.4677600477386894e-05,2.57954011958748e-07,6.947561388755613e-05,3.86931017938122e-06,6.01892694570412e-07,2.751509460893312e-06,3.688742371010097e-05,2.1496167663229e-06
its,1.71969341305832e-07,7.652635688109524e-05,3.207228215353767e-05,0.0,2.4849569818692724e-05,1.6509056765359873e-05,1.4875348022954469e-05,3.499576095573681e-05,1.5391256046871963e-05,1.1263991855531996e-05,3.344803688398433e-05,4.5571875446045485e-06,1.203785389140824e-06,2.665524790240396e-06,5.503018921786624e-06,2.003442826212943e-05,2.063632095669984e-06,1.031816047834992e-06,1.2553761915325736e-05,3.181432814157892e-06,8.5984670652916e-08,0.0,0.0,5.9329422750512045e-06,1.5477240717524882e-06,4.2992335326458e-07,1.633708742405404e-06,3.9724917841647196e-05,3.6113561674224723e-06,1.5477240717524882e-06,8.5984670652916e-08,3.6973408380753883e-06,1.71969341305832e-07,5.15908023917496e-07,3.43938682611664e-07,2.57954011958748e-07,8.5984670652916e-07,8.5984670652916e-07,3.43938682611664e-06,1.71969341305832e-07,0.0,6.87877365223328e-07,4.041279520687052e-06,0.0,6.87877365223328e-07,0.0,1.28977005979374e-06,6.01892694570412e-07,1.977647425017068e-06,7.738620358762441e-07
you,1.1865884550102409e-05,0.00039406774560231405,7.016349125277946e-05,6.01892694570412e-07,0.00017231327998844367,2.1152228980617338e-05,0.00021367190657249627,0.0006116089623541915,7.317295472563152e-05,8.030968238982354e-05,3.809120909924179e-05,0.00010644902226831001,4.8065430894980044e-05,1.5219286705566133e-05,7.996574370721189e-06,1.28977005979374e-06,1.917458155560027e-05,2.063632095669984e-06,5.760972933745372e-05,1.71969341305832e-05,3.955294850034136e-06,0.0,3.43938682611664e-07,8.951004214968556e-05,9.200359759862012e-06,1.28977005979374e-06,6.362865628315784e-06,0.0001231300483749757,5.64059439483129e-05,7.824605029415357e-06,1.71969341305832e-07,3.319008287202558e-05,2.0808290298005674e-05,7.1367276641920285e-06,1.6423072094706956e-05,1.117800718487908e-06,2.8546910656768114e-05,9.45831377182076e-07,5.236466442762585e-05,1.203785389140824e-06,1.71969341305832e-07,3.955294850034136e-06,2.6311309219792298e-05,2.57954011958748e-07,8.942405747903265e-06,2.57954011958748e-07,4.385218203298716e-06,6.4488502989687e-06,1.6938980118624454e-05,4.729156885910381e-06
her,0.0,1.0920053172920333e-05,2.7601079279586038e-05,0.0,2.6139339878486464e-05,1.71969341305832e-05,2.3731769100204818e-05,6.620819640274532e-06,2.2699953052369825e-05,1.4617394010995721e-06,2.751509460893312e-05,1.4617394010995721e-06,2.57954011958748e-07,5.417034251133708e-06,4.729156885910381e-06,1.0748083831614501e-05,8.5984670652916e-08,1.633708742405404e-06,2.3215861076287323e-06,6.104911616357037e-06,0.0,2.450563113608106e-05,8.5984670652916e-08,1.031816047834992e-06,3.43938682611664e-07,8.5984670652916e-08,2.57954011958748e-07,2.57954011958748e-06,1.676701077731862e-05,6.87877365223328e-07,2.57954011958748e-07,7.394681676150777e-06,2.57954011958748e-07,2.57954011958748e-07,1.71969341305832e-07,1.71969341305832e-07,2.57954011958748e-07,0.0,4.2992335326458e-07,1.4617394010995721e-06,0.0,1.71969341305832e-07,1.71969341305832e-07,1.71969341305832e-07,3.43938682611664e-07,0.0,1.977647425017068e-06,1.71969341305832e-07,1.71969341305832e-06,8.5984670652916e-07
our,1.203785389140824e-06,5.270860311023751e-05,0.00018744658202335689,2.57954011958748e-07,0.00012553761915325737,0.0002502153915999856,0.00010851265436398,4.368021269168133e-05,3.989688718295302e-05,1.8228750178418194e-05,9.140170490404971e-05,1.7626857483847782e-05,6.4488502989687e-06,2.880486466872686e-05,1.4531409340342804e-05,9.45831377182076e-07,6.534834969621616e-06,9.45831377182076e-07,1.659504143601279e-05,2.5279493171957305e-05,3.43938682611664e-07,0.0,1.71969341305832e-07,1.4789363352301553e-05,2.2012075687146497e-05,3.43938682611664e-07,3.955294850034136e-06,1.1349976526184913e-05,6.4488502989687e-06,4.5571875446045485e-06,8.5984670652916e-08,1.8314734849071107e-05,4.729156885910381e-06,6.01892694570412e-07,1.28977005979374e-06,1.1779899879449492e-05,1.5477240717524882e-06,3.353402155463724e-06,2.751509460893312e-06,5.15908023917496e-07,5.15908023917496e-07,7.738620358762441e-07,1.71969341305832e-06,2.57954011958748e-07,1.117800718487908e-06,1.71969341305832e-07,1.3327623951201981e-05,9.45831377182076e-07,5.331049580480792e-06,1.71969341305832e-07
they,8.340513053332852e-06,0.0005713681364886269,2.2441999040411078e-05,6.87877365223328e-07,3.5253714967695565e-05,3.473780694377806e-05,4.471202873951632e-05,0.0008959602682033847,1.4961332693607385e-05,6.526236502556324e-05,2.7257140596974374e-05,0.00016586442968947497,3.7145377722059716e-05,4.729156885910381e-06,3.86931017938122e-06,2.063632095669984e-06,1.4273455328384057e-05,3.0094634728520603e-06,5.9931315445082455e-05,6.190896287009953e-06,4.2992335326458e-06,8.5984670652916e-08,8.5984670652916e-07,6.4488502989687e-06,8.5984670652916e-06,1.4617394010995721e-06,6.362865628315784e-06,0.00021736924741057166,0.0001107482558009558,1.2295807903366989e-05,4.2992335326458e-07,2.1496167663229002e-05,4.711959951779797e-05,1.4617394010995721e-06,1.5133302034913216e-05,7.738620358762441e-07,7.824605029415357e-06,7.738620358762441e-07,1.547724071752488e-05,7.738620358762441e-07,1.71969341305832e-07,1.2639746585978653e-05,2.2957907064328573e-05,2.57954011958748e-07,1.4617394010995721e-05,6.01892694570412e-07,3.43938682611664e-06,7.73862035876244e-06,1.031816047834992e-05,1.1263991855531996e-05
also,1.203785389140824e-06,0.00017910606897002403,4.901126227216212e-06,1.71969341305832e-07,1.9002612214294436e-05,6.620819640274532e-06,6.620819640274532e-06,3.104046610570268e-05,7.308697005497861e-06,0.00010713689963353334,6.964758322886196e-06,2.3215861076287323e-06,7.979377436590605e-05,2.751509460893312e-06,1.031816047834992e-06,1.8314734849071107e-05,5.5890035924395405e-05,6.964758322886196e-06,0.00021023251974637962,1.71969341305832e-06,6.01892694570412e-07,0.0,1.891662754364152e-06,1.7798826825153613e-05,2.493555448934564e-06,1.4617394010995721e-06,1.633708742405404e-06,0.00025322485507283765,5.58900359243954e-06,5.674988263092456e-06,2.648327856109813e-05,7.480666346803693e-06,7.824605029415357e-06,7.463469412673109e-05,5.305254179284918e-05,2.57954011958748e-05,0.00011840089148906534,8.168543712027021e-06,7.901991233002981e-05,1.71969341305832e-07,0.0,0.00010034411065195297,6.87877365223328e-07,3.43938682611664e-07,1.530527137621905e-05,1.203785389140824e-06,3.43938682611664e-07,2.1496167663229e-06,3.955294850034136e-06,5.15908023917496e-07
been,4.2992335326458e-07,2.2957907064328573e-05,1.246777724467282e-05,1.71969341305832e-07,4.385218203298716e-06,4.2992335326458e-07,7.738620358762441e-07,5.709382131353623e-05,3.43938682611664e-07,1.203785389140824e-06,5.15908023917496e-07,2.57954011958748e-06,7.738620358762441e-07,1.71969341305832e-07,8.5984670652916e-08,0.00022699953052369824,6.362865628315784e-06,2.57954011958748e-07,3.344803688398433e-05,8.5984670652916e-08,2.57954011958748e-07,0.0,1.4617394010995721e-06,0.0003942397149436199,2.57954011958748e-07,0.0,1.1435961196837828e-05,2.837494131546228e-06,3.0094634728520603e-06,1.71969341305832e-07,1.4617394010995721e-06,2.57954011958748e-07,1.0662099160961584e-05,1.28977005979374e-05,7.738620358762441e-07,1.2553761915325736e-05,8.5984670652916e-08,3.6113561674224723e-06,9.372329101167844e-06,8.5984670652916e-08,0.0,2.450563113608106e-05,1.891662754364152e-06,8.5984670652916e-08,2.235601436975816e-06,4.2992335326458e-07,0.0,2.57954011958748e-07,1.203785389140824e-06,8.5984670652916e-08
which,8.5984670652916e-08,9.544298442473676e-06,1.8142765507765277e-05,4.2992335326458e-07,7.308697005497861e-06,0.00012631148118913361,9.286344430514929e-06,2.9234788021991442e-06,3.267417484810808e-06,2.493555448934564e-06,1.71969341305832e-05,1.375754730446656e-06,8.5984670652916e-07,1.375754730446656e-06,3.6113561674224723e-06,4.2992335326458e-07,9.45831377182076e-07,4.2992335326458e-07,6.964758322886196e-06,5.15908023917496e-06,3.43938682611664e-07,0.0,0.0,5.15908023917496e-07,1.71969341305832e-07,8.5984670652916e-08,1.71969341305832e-07,6.01892694570412e-07,2.1496167663229e-06,2.3215861076287323e-06,0.0,5.674988263092456e-06,1.71969341305832e-07,3.43938682611664e-07,8.5984670652916e-08,2.57954011958748e-07,3.43938682611664e-07,0.0,2.407570778281648e-06,2.57954011958748e-07,0.0,6.01892694570412e-07,6.01892694570412e-07,0.0,2.57954011958748e-07,0.0,8.5984670652916e-07,0.0,3.5253714967695562e-06,2.57954011958748e-07
