,the,and,of,a,to,in,for,that,with,is,on,as,are,from,by,has,this,was,it,at,new,his,their,have,be,an,not,but,or,more,he,about,who,i,will,we,can,its,you,her,our,they,also,been,which,these,into,were,one,said
our,0.0,6.360805227055303e-05,0.00014680738464043638,0.0,5.5466221579922244e-05,9.617537503307617e-05,5.088644181644243e-05,2.8241975208125546e-05,5.5720653789004456e-05,2.2135602190152453e-05,2.289889881739909e-05,5.343076390726454e-06,1.7810254635754849e-06,3.841926357141403e-05,8.141830690630788e-06,1.0177288363288485e-06,4.070915345315394e-06,3.3076187180687577e-06,7.378534063384152e-06,7.1241018543019396e-06,0.0,0.0,0.0,1.7810254635754849e-06,2.798754299904333e-06,0.0,7.632966272466364e-07,6.360805227055303e-06,1.5265932544932728e-06,3.816483136233182e-06,0.0,1.3230474872275031e-05,2.544322090822121e-07,0.0,0.0,1.2721610454110605e-06,2.544322090822121e-07,0.0,1.2721610454110605e-06,7.632966272466364e-07,0.0,5.088644181644242e-07,2.544322090822121e-07,1.5265932544932728e-06,1.0177288363288485e-06,0.0,1.1703881617781757e-05,2.544322090822121e-07,4.83421197256203e-06,5.088644181644242e-07
they,2.035457672657697e-06,0.00015902013067638256,2.544322090822121e-06,0.0,2.289889881739909e-06,9.922856154206272e-06,2.289889881739909e-06,0.00011831097722322863,1.2721610454110605e-06,6.8696696452197275e-06,2.544322090822121e-06,9.770196828756946e-05,1.0177288363288484e-05,1.0177288363288485e-06,5.088644181644242e-07,7.632966272466364e-07,7.632966272466364e-07,7.632966272466364e-07,5.851940808890878e-06,7.632966272466364e-07,0.0,0.0,0.0,3.816483136233182e-06,1.5265932544932728e-06,0.0,7.632966272466364e-07,6.004600134340206e-05,6.6152374361375154e-06,5.088644181644242e-07,2.035457672657697e-06,4.070915345315394e-06,8.141830690630788e-06,5.088644181644242e-07,2.035457672657697e-06,0.0,3.0531865089865456e-06,0.0,1.2721610454110605e-06,1.7810254635754849e-06,0.0,2.289889881739909e-06,5.088644181644242e-07,0.0,8.905127317877424e-06,0.0,5.088644181644242e-07,2.289889881739909e-06,7.632966272466364e-07,2.5697653117303426e-05
also,0.0,3.231289055344094e-05,1.0177288363288485e-06,0.0,2.289889881739909e-06,5.088644181644242e-07,2.544322090822121e-07,1.1449449408699545e-05,5.088644181644242e-07,7.887398481548575e-05,7.632966272466364e-07,5.088644181644242e-07,2.2390034399234665e-05,0.0,0.0,1.9845712308412545e-05,3.3076187180687577e-06,3.002300067170103e-05,4.554336542571597e-05,2.544322090822121e-07,0.0,0.0,0.0,1.2976042663192819e-05,7.632966272466364e-07,0.0,5.088644181644242e-07,0.00011703881617781758,2.544322090822121e-07,5.088644181644242e-07,3.256732276252315e-05,5.088644181644242e-07,1.552036475401494e-05,1.552036475401494e-05,1.2976042663192819e-05,3.2821754971605363e-05,0.0001048260701418714,0.0,2.2644466608316877e-05,2.544322090822121e-07,0.0,2.2644466608316877e-05,0.0,0.0,7.1241018543019396e-06,0.0,0.0,1.1703881617781757e-05,2.544322090822121e-07,1.2721610454110605e-06
been,0.0,1.1958313826863969e-05,2.798754299904333e-06,0.0,1.1703881617781757e-05,7.632966272466364e-07,7.632966272466364e-07,5.8773840297991e-05,5.088644181644242e-07,7.632966272466364e-07,0.0,2.035457672657697e-06,2.544322090822121e-07,0.0,0.0,0.0003806305847869893,4.325347554397606e-06,7.632966272466364e-07,1.7555822426672636e-05,0.0,0.0,0.0,0.0,0.0003101528628712166,2.544322090822121e-07,0.0,8.650695108795212e-06,6.360805227055303e-06,1.2721610454110605e-06,2.544322090822121e-07,1.0177288363288484e-05,0.0,2.3916627653727938e-05,6.106373017973091e-06,7.632966272466364e-07,5.088644181644242e-06,0.0,0.0,5.851940808890878e-06,0.0,0.0,6.106373017973091e-06,4.579779763479818e-06,0.0,6.8696696452197275e-06,2.544322090822121e-07,0.0,2.544322090822121e-07,2.544322090822121e-07,2.544322090822121e-07
which,2.544322090822121e-07,1.2976042663192819e-05,8.319933236988337e-05,7.632966272466364e-07,1.8573551263001484e-05,0.0001386655539498056,4.223574670764721e-05,1.2721610454110605e-06,1.1449449408699545e-05,1.2721610454110605e-06,0.00010558936676911803,5.088644181644242e-07,0.0,7.887398481548576e-06,7.378534063384152e-06,0.0,2.544322090822121e-07,4.325347554397606e-06,7.632966272466364e-07,1.0431720572370696e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.544322090822121e-07,3.0531865089865456e-06,0.0,2.544322090822121e-07,5.088644181644242e-07,2.544322090822121e-06,0.0,0.0,2.544322090822121e-07,0.0,0.0,0.0,0.0,2.544322090822121e-07,0.0,0.0,0.0,0.0,0.0,0.0,2.035457672657697e-06,0.0,2.544322090822121e-06,5.088644181644242e-07
these,0.0,9.413991736041848e-06,0.00011016914653259785,0.0,1.4502635917686091e-05,0.00014706181684951862,1.1958313826863969e-05,1.2467178245028395e-05,8.905127317877424e-06,2.544322090822121e-06,9.66842394512406e-06,2.798754299904333e-06,5.088644181644242e-06,6.106373017973091e-06,2.035457672657697e-06,7.632966272466364e-07,0.0,2.544322090822121e-07,1.5265932544932728e-06,2.798754299904333e-06,0.0,0.0,0.0,7.632966272466364e-07,2.544322090822121e-07,0.0,2.544322090822121e-07,7.1241018543019396e-06,7.632966272466364e-07,5.088644181644242e-07,0.0,5.851940808890878e-06,2.544322090822121e-07,5.088644181644242e-07,0.0,0.0,0.0,0.0,5.088644181644242e-07,2.544322090822121e-07,0.0,2.544322090822121e-07,0.0,0.0,4.579779763479818e-06,0.0,1.0177288363288485e-06,1.5265932544932728e-06,1.1703881617781757e-05,5.088644181644242e-07
into,0.0,9.66842394512406e-06,5.088644181644242e-07,0.0,5.088644181644242e-07,0.0,0.0,1.5265932544932728e-06,2.544322090822121e-07,2.544322090822121e-07,0.0,0.0,0.0,0.0,0.0,0.0,7.632966272466364e-07,5.088644181644242e-07,2.2135602190152453e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.632966272466364e-07,5.088644181644242e-07,1.0177288363288485e-06,1.0177288363288485e-06,0.0,0.0,5.088644181644242e-07,2.544322090822121e-07,2.544322090822121e-07,0.0,0.0,0.0,3.0531865089865456e-06,4.83421197256203e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.088644181644242e-07,0.0
were,2.544322090822121e-07,3.892812798957845e-05,4.579779763479818e-06,5.088644181644242e-07,1.6029229172179364e-05,2.289889881739909e-06,0.0,9.617537503307617e-05,7.632966272466364e-07,1.0177288363288485e-06,1.5265932544932728e-06,1.1703881617781757e-05,0.0,7.632966272466364e-07,0.0,0.0,7.632966272466364e-07,1.2721610454110605e-06,7.887398481548576e-06,0.0,0.0,0.0,0.0,0.0,5.088644181644242e-07,0.0,5.088644181644242e-07,1.2721610454110607e-05,3.3076187180687577e-06,2.544322090822121e-06,7.1241018543019396e-06,1.0177288363288485e-06,4.681552647112703e-05,6.6152374361375154e-06,0.0,7.607523051558143e-05,2.544322090822121e-07,0.0,3.765596694416739e-05,5.088644181644242e-07,0.0,0.00011805654501414643,1.0177288363288485e-06,2.544322090822121e-07,9.413991736041848e-06,4.83421197256203e-06,7.632966272466364e-07,0.0,2.544322090822121e-07,8.141830690630788e-06
one,2.9259704044454394e-05,8.956013759693866e-05,3.460278043518085e-05,7.632966272466364e-07,3.740153473508518e-05,4.986871298011358e-05,1.933684789024812e-05,2.9259704044454394e-05,4.554336542571597e-05,6.411691668871745e-05,2.1372305562905817e-05,2.6460949744550062e-05,3.0531865089865456e-06,1.7810254635754848e-05,7.887398481548576e-06,5.851940808890878e-06,3.002300067170103e-05,3.3076187180687575e-05,1.2467178245028395e-05,4.0454721244071725e-05,2.544322090822121e-06,2.544322090822121e-07,0.0,5.088644181644242e-06,9.413991736041848e-06,0.0,5.597508599808666e-06,1.7301390217590424e-05,4.070915345315394e-06,1.0177288363288485e-06,5.597508599808666e-06,1.1449449408699545e-05,2.289889881739909e-06,4.070915345315394e-06,7.632966272466364e-07,1.5265932544932728e-06,5.088644181644242e-07,2.544322090822121e-07,5.088644181644242e-06,1.0177288363288485e-06,0.0,1.0177288363288485e-06,1.0177288363288485e-06,4.070915345315394e-06,6.106373017973091e-06,2.544322090822121e-07,8.141830690630788e-06,1.5265932544932728e-06,2.798754299904333e-06,5.851940808890878e-06
said,0.0,3.587494148059191e-05,1.0177288363288485e-06,2.544322090822121e-07,2.035457672657697e-06,2.544322090822121e-06,2.544322090822121e-07,1.0431720572370696e-05,1.0177288363288485e-06,8.141830690630788e-06,1.5265932544932728e-06,2.035457672657697e-06,7.632966272466364e-07,2.544322090822121e-07,0.0,2.7224246371796698e-05,7.632966272466364e-07,1.2721610454110605e-06,1.094058499053512e-05,0.0,0.0,0.0,0.0,1.2212746035946183e-05,1.2721610454110605e-06,0.0,5.088644181644242e-07,1.0177288363288484e-05,7.632966272466364e-07,5.088644181644242e-07,0.00018598994483909705,5.088644181644242e-07,1.7046958008508212e-05,2.493435649005679e-05,0.0,1.7810254635754849e-06,7.632966272466364e-07,0.0,9.413991736041848e-06,1.5265932544932728e-06,0.0,1.2976042663192819e-05,6.6152374361375154e-06,0.0,2.289889881739909e-06,0.0,0.0,7.632966272466364e-07,0.0,5.088644181644242e-07
