,the,and,of,a,to,in,for,that,with,is,on,as,are,from,by,has,this,was,it,at,new,his,their,have,be,an,not,but,or,more,he,about,who,i,will,we,can,its,you,her,our,they,also,been,which,these,into,were,one,said
he,1.7557847400885513e-07,5.706300405287792e-05,1.2290493180619858e-06,0.0,7.023138960354205e-07,0.0,1.7557847400885513e-06,2.8619291263443385e-05,0.0,2.633677110132827e-06,5.267354220265654e-07,5.442932694274509e-06,0.0,1.7557847400885513e-07,0.0,0.0,8.778923700442756e-07,0.0,1.2290493180619858e-06,3.5115694801771026e-07,3.5115694801771026e-07,0.0,0.0,0.0,0.0,0.0,0.0,3.8451685807939275e-05,0.0,1.7557847400885513e-07,1.0534708440531308e-06,8.778923700442756e-07,3.5115694801771026e-07,0.0,1.7557847400885513e-07,0.0,1.7557847400885513e-07,0.0,0.0,3.5115694801771026e-07,0.0,0.0,0.0,0.0,1.0534708440531308e-06,0.0,3.5115694801771026e-07,0.0,5.267354220265654e-07,1.9313632140974063e-06
about,0.0,6.49640353832764e-06,1.404627792070841e-06,0.0,5.794089642292219e-06,0.0,2.633677110132827e-06,2.1069416881062617e-06,1.7557847400885513e-07,1.404627792070841e-05,2.1069416881062617e-06,5.267354220265654e-07,3.5115694801771026e-07,1.7557847400885513e-07,8.778923700442756e-07,9.832394544495887e-06,1.7557847400885513e-07,1.0534708440531308e-06,7.901031330398482e-06,0.0,8.778923700442756e-07,0.0,0.0,3.687147954185958e-06,7.023138960354205e-07,0.0,2.1069416881062617e-06,1.7909004348903223e-05,3.5115694801771026e-07,0.00010130877950310941,3.5115694801771026e-07,0.0,3.5115694801771026e-07,1.0534708440531308e-06,1.7557847400885513e-07,3.5115694801771026e-07,0.0,1.7557847400885513e-07,1.2114914706611003e-05,3.5115694801771026e-07,0.0,8.778923700442756e-07,2.1244995355071472e-05,0.0,3.5115694801771026e-07,0.0,0.0,1.7557847400885513e-07,1.7557847400885513e-07,3.5115694801771026e-07
who,1.9313632140974063e-06,4.8459658826444014e-05,1.1939336232602148e-05,0.0,1.0885865388549018e-05,1.0710286914540163e-05,1.0710286914540163e-05,3.5115694801771026e-07,4.740618798239088e-06,2.633677110132827e-06,4.213883376212523e-06,5.267354220265654e-07,1.7557847400885513e-07,5.267354220265654e-07,7.023138960354205e-07,0.0,1.7557847400885513e-07,1.7557847400885513e-07,1.2290493180619858e-06,1.7557847400885513e-07,0.0,0.0,0.0,3.5115694801771026e-07,1.0534708440531308e-06,0.0,0.0,1.5802062660796963e-06,7.339180213570145e-05,3.5115694801771026e-07,1.7557847400885513e-07,7.901031330398482e-06,7.023138960354205e-07,1.7557847400885513e-07,0.0,1.7557847400885513e-07,0.0,0.0,7.19871743436306e-06,3.5115694801771026e-07,0.0,0.0,0.0,0.0,0.0,0.0,5.267354220265654e-07,0.0,3.687147954185958e-06,0.0
i,2.1069416881062617e-06,0.0003836389657093485,7.901031330398482e-06,1.7557847400885513e-07,9.130080648460467e-06,4.916197272247943e-06,7.549874382380771e-06,0.00023387052737979504,7.374295908371916e-06,5.969668116301074e-06,1.0359129966522453e-05,6.513961385728525e-05,8.778923700442756e-07,1.2290493180619858e-06,1.7557847400885513e-06,1.7557847400885513e-07,8.778923700442757e-06,1.404627792070841e-06,2.9497183633487664e-05,3.8627264281948125e-06,3.5115694801771026e-07,0.0,0.0,2.2825201621151167e-06,8.778923700442756e-07,0.0,2.4580986361239717e-06,0.00023193916416569763,5.442932694274509e-06,4.565040324230233e-06,3.5115694801771026e-07,1.2466071654628715e-05,8.252188278416192e-06,1.5802062660796963e-06,1.404627792070841e-06,7.023138960354205e-07,5.794089642292219e-06,0.0,4.213883376212523e-06,3.8627264281948125e-06,0.0,1.0534708440531308e-06,8.778923700442756e-07,1.7557847400885513e-07,9.832394544495887e-06,1.7557847400885513e-07,1.0534708440531308e-06,0.0,4.038304902203668e-06,1.7557847400885513e-06
will,7.479642992777229e-05,7.532316534979885e-05,2.8268134315425675e-05,3.5115694801771026e-07,3.3359910061682475e-06,3.1604125321593925e-06,1.7557847400885513e-06,0.00023861114617803412,3.687147954185958e-06,8.252188278416192e-06,2.984834058150537e-06,2.774139889339911e-05,5.267354220265654e-07,7.023138960354205e-07,9.481237596478177e-06,3.5115694801771026e-07,8.972060021852498e-05,0.0,8.252188278416191e-05,1.7557847400885513e-07,8.778923700442756e-07,0.0,2.4580986361239717e-06,1.7557847400885513e-07,1.7557847400885513e-07,1.7557847400885513e-07,5.267354220265654e-07,1.2817228602646425e-05,6.49640353832764e-06,1.2290493180619858e-06,2.1069416881062617e-06,2.809255584141682e-06,9.832394544495887e-06,0.00043525903706795186,0.0,7.058254655155976e-05,1.7557847400885513e-07,1.7557847400885513e-07,0.00011728642063791523,0.0,0.0,9.147638495861352e-05,1.7557847400885513e-07,1.7557847400885513e-07,3.529127327577988e-05,3.5115694801771026e-07,1.7557847400885513e-07,0.0,2.984834058150537e-06,1.7557847400885513e-07
we,6.84756048634535e-06,0.00018400624076128017,5.267354220265654e-06,0.0,7.19871743436306e-06,6.84756048634535e-06,5.794089642292219e-06,0.0003550196744459051,4.213883376212523e-06,1.0183551492513598e-05,5.794089642292219e-06,7.304064518768373e-05,9.656816070487032e-06,1.5802062660796963e-06,1.7557847400885513e-06,1.7557847400885513e-07,5.442932694274509e-06,1.7557847400885513e-07,1.9664789088991773e-05,8.778923700442756e-07,4.038304902203668e-06,0.0,0.0,1.0534708440531308e-06,3.5115694801771026e-07,0.0,3.5115694801771026e-07,4.3367883080187215e-05,1.2466071654628715e-05,3.687147954185958e-06,1.7557847400885513e-07,1.1412600810575583e-05,3.213086074362049e-05,0.0,2.2825201621151167e-06,2.4580986361239717e-06,3.0199497529523084e-05,0.0,3.5115694801771026e-07,0.0,0.0,1.7557847400885513e-07,8.778923700442756e-07,1.7557847400885513e-07,4.213883376212523e-06,1.7557847400885513e-07,5.267354220265654e-07,7.023138960354205e-07,2.2825201621151167e-06,0.0
can,2.984834058150537e-06,0.0006420904794503833,1.2817228602646425e-05,0.0,1.4573013342734975e-05,1.703111197885895e-05,3.388664548370904e-05,0.0007075812502556862,9.481237596478177e-06,0.00027688725351196453,1.439743486872612e-05,9.533911138680834e-05,2.1069416881062617e-06,4.916197272247943e-06,3.5115694801771026e-07,0.0,0.0010475011759368297,0.0,0.0009820104051315268,4.213883376212523e-06,8.954502174451612e-06,0.0,1.7557847400885513e-07,1.404627792070841e-06,7.023138960354205e-07,1.7557847400885513e-07,4.213883376212523e-06,9.569026833482605e-05,1.439743486872612e-05,9.481237596478177e-06,1.9313632140974063e-06,1.1237022336566728e-05,5.548279778679822e-05,0.0001545090571277925,1.7557847400885513e-07,0.0012441490668267474,1.7557847400885513e-07,0.0,0.0006075015200706388,1.7557847400885513e-07,0.0,0.00046774105475959007,1.5802062660796963e-06,0.0,0.0009217869885464894,7.19871743436306e-06,8.778923700442756e-07,0.0,2.493214330925743e-05,7.023138960354205e-07
its,0.0,8.656018768636558e-05,7.971262720002023e-05,0.0,5.109333593657684e-05,2.0367102985027197e-05,5.197122830662112e-05,1.0183551492513598e-05,2.1420573829080327e-05,3.388664548370904e-05,4.4421353924240345e-05,7.549874382380771e-06,5.267354220265654e-07,6.320825064318785e-06,4.916197272247943e-06,8.831597242645414e-05,3.5115694801771026e-07,1.7557847400885513e-07,1.1763757758593293e-05,2.984834058150537e-06,3.5115694801771026e-07,0.0,0.0,1.0885865388549018e-05,0.0,0.0,5.267354220265654e-07,5.267354220265654e-06,1.7557847400885513e-07,1.5802062660796963e-06,0.0,1.0007973018504742e-05,0.0,0.0,8.778923700442756e-07,0.0,1.6504376556832383e-05,0.0,5.267354220265654e-07,0.0,0.0,0.0,1.9664789088991773e-05,0.0,0.0,0.0,2.1069416881062617e-06,0.0,1.7557847400885513e-06,0.0
you,8.778923700442757e-06,0.00012782112907844655,2.5810035679301705e-05,0.0,0.00024264945108023778,1.1061443862557873e-05,9.094964953658696e-05,0.00021385458134278555,3.511569480177103e-05,4.1612098340098665e-05,1.0007973018504742e-05,7.479642992777229e-05,2.1596152303089182e-05,3.3359910061682475e-06,0.0,1.7557847400885513e-07,2.633677110132827e-06,0.0,1.703111197885895e-05,5.969668116301074e-06,5.442932694274509e-06,0.0,0.0,8.339977515420618e-05,2.1069416881062617e-06,0.0,2.2825201621151167e-06,4.2841147658160654e-05,1.2290493180619858e-05,2.1069416881062617e-06,0.0,1.7557847400885513e-05,2.1771730777098037e-05,3.5115694801771026e-07,3.5115694801771025e-06,1.7557847400885513e-07,2.0718259933044907e-05,0.0,1.6504376556832383e-05,1.7557847400885513e-07,0.0,5.267354220265654e-07,3.5115694801771026e-07,0.0,1.404627792070841e-06,0.0,1.0534708440531308e-06,1.7557847400885513e-07,1.9313632140974063e-06,8.778923700442756e-07
her,0.0,1.0359129966522453e-05,1.3168385550664135e-05,0.0,1.4748591816743832e-05,1.6855533504850093e-05,1.545090571277925e-05,2.809255584141682e-06,1.4573013342734975e-05,7.023138960354205e-07,1.0359129966522453e-05,1.0534708440531308e-06,0.0,4.740618798239088e-06,2.984834058150537e-06,0.0,0.0,7.023138960354205e-07,5.267354220265654e-07,1.5802062660796963e-06,0.0,1.5802062660796963e-06,0.0,1.7557847400885513e-07,0.0,0.0,0.0,2.2825201621151167e-06,5.267354220265654e-07,3.5115694801771026e-07,0.0,4.565040324230233e-06,0.0,0.0,0.0,0.0,1.7557847400885513e-07,0.0,1.7557847400885513e-07,1.7557847400885513e-06,0.0,0.0,0.0,0.0,0.0,0.0,7.023138960354205e-07,0.0,0.0,3.5115694801771026e-07
our,1.7557847400885513e-07,0.0001592496759260316,0.0005358655026750259,0.0,0.00016802859962647437,0.0003811808670732245,0.00025335973799477796,8.199514736213534e-05,0.00010903423235949903,1.299280707665528e-05,0.0002784674597780442,1.7557847400885513e-05,1.9313632140974063e-06,7.86591563559671e-05,3.529127327577988e-05,1.2290493180619858e-06,1.404627792070841e-06,1.7557847400885513e-07,2.3527515517186587e-05,2.7214663471372545e-05,1.2290493180619858e-06,0.0,0.0,7.725452856389625e-06,3.1604125321593925e-06,0.0,2.633677110132827e-06,7.549874382380771e-06,6.49640353832764e-06,6.671982012336495e-06,0.0,3.177970379560278e-05,5.267354220265654e-07,0.0,0.0,3.687147954185958e-06,2.2825201621151167e-06,5.267354220265654e-07,5.267354220265654e-07,0.0,0.0,2.984834058150537e-06,7.023138960354205e-07,0.0,2.2825201621151167e-06,1.7557847400885513e-07,1.843573977092979e-05,1.7557847400885513e-07,7.023138960354205e-07,1.7557847400885513e-07
they,2.1069416881062617e-06,0.0003337746790908336,4.916197272247943e-06,1.7557847400885513e-07,6.320825064318785e-06,9.832394544495887e-06,7.901031330398482e-06,0.00040909784444063247,3.687147954185958e-06,7.3918537557728e-05,2.984834058150537e-06,0.0002493214330925743,4.213883376212523e-06,2.1069416881062617e-06,0.0,0.0,1.7557847400885513e-06,5.267354220265654e-07,1.738226892687666e-05,2.2825201621151167e-06,2.809255584141682e-06,0.0,1.7557847400885513e-07,1.0534708440531308e-06,1.0534708440531308e-06,1.7557847400885513e-07,1.0534708440531308e-06,0.00011763757758593294,4.2489990710142944e-05,4.916197272247943e-06,0.0,5.267354220265654e-06,1.334396402467299e-05,0.0,1.404627792070841e-06,1.7557847400885513e-07,1.5802062660796963e-06,0.0,5.618511168283364e-06,0.0,0.0,2.2825201621151167e-06,5.267354220265654e-07,7.023138960354205e-07,4.389461850221378e-06,0.0,7.023138960354205e-07,0.0,1.5802062660796963e-06,1.404627792070841e-06
also,1.7557847400885513e-07,0.00011412600810575584,1.404627792070841e-06,0.0,5.267354220265654e-06,1.2290493180619858e-06,1.404627792070841e-06,8.603345226433902e-06,1.404627792070841e-06,0.00016767744267845666,3.3359910061682475e-06,7.023138960354205e-07,0.0003774937191190385,7.023138960354205e-07,3.5115694801771026e-07,8.252188278416191e-05,2.9848340581505374e-05,5.091775746256799e-06,0.0004436868038203769,1.5802062660796963e-06,1.7557847400885513e-06,0.0,0.0,1.439743486872612e-05,1.7557847400885513e-07,0.0,5.267354220265654e-07,0.000410853629180721,3.5115694801771026e-07,1.5802062660796963e-06,2.1420573829080327e-05,7.023138960354205e-07,7.549874382380771e-06,0.00012852344297448195,1.5275327238770395e-05,8.849155090046299e-05,0.0006608773761693307,8.778923700442756e-07,4.7406187982390884e-05,0.0,0.0,0.00018189929907317393,0.0,0.0,8.954502174451612e-06,0.0,1.7557847400885513e-07,2.633677110132827e-06,8.778923700442756e-07,0.0
been,0.0,2.3351937043177732e-05,7.023138960354205e-07,0.0,4.213883376212523e-06,0.0,1.7557847400885513e-07,7.602547924583427e-05,1.7557847400885513e-07,1.7557847400885513e-06,1.7557847400885513e-07,1.9313632140974063e-06,0.0,0.0,0.0,0.00037082173710670203,6.84756048634535e-06,0.0,1.5275327238770395e-05,0.0,0.0,0.0,0.0,0.00020402218679828967,0.0,0.0,1.87868967189475e-05,1.2290493180619858e-06,1.7557847400885513e-06,0.0,5.267354220265654e-07,0.0,1.264165012863757e-05,4.793292340441745e-05,0.0,1.9313632140974063e-06,1.7557847400885513e-07,0.0,7.023138960354205e-07,0.0,0.0,5.969668116301074e-06,1.7557847400885513e-06,0.0,6.49640353832764e-06,0.0,0.0,0.0,8.778923700442756e-07,0.0
which,0.0,5.091775746256799e-06,2.528330025727514e-05,0.0,4.916197272247943e-06,0.00011728642063791523,2.1069416881062617e-06,1.0534708440531308e-06,2.4580986361239717e-06,5.267354220265654e-07,1.1763757758593293e-05,1.404627792070841e-06,1.7557847400885513e-07,2.4580986361239717e-06,3.3359910061682475e-06,1.7557847400885513e-07,0.0,0.0,6.49640353832764e-06,2.633677110132827e-06,0.0,0.0,0.0,3.5115694801771026e-07,1.7557847400885513e-07,0.0,5.267354220265654e-07,8.778923700442756e-07,7.023138960354205e-07,5.794089642292219e-06,0.0,1.0359129966522453e-05,3.5115694801771026e-07,0.0,0.0,0.0,0.0,0.0,1.7557847400885513e-07,1.7557847400885513e-07,0.0,1.7557847400885513e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.404627792070841e-06,0.0
these,0.0,1.7557847400885513e-05,0.00021332784592075898,1.7557847400885513e-07,6.917791875948892e-05,0.00012624092281236684,9.639258223086147e-05,6.742213401940037e-05,1.808458282291208e-05,3.1604125321593925e-06,5.548279778679822e-05,9.305659122469322e-06,4.389461850221378e-06,1.984036756300063e-05,4.740618798239088e-06,1.7557847400885513e-07,1.7557847400885513e-07,3.5115694801771026e-07,2.809255584141682e-06,1.2290493180619858e-06,1.7557847400885513e-07,0.0,0.0,1.0534708440531308e-06,1.7557847400885513e-07,0.0,1.7557847400885513e-06,7.549874382380771e-06,0.0,2.1069416881062617e-06,0.0,6.320825064318785e-06,0.0,1.7557847400885513e-07,1.7557847400885513e-07,5.267354220265654e-07,7.023138960354205e-07,0.0,8.778923700442756e-07,0.0,0.0,8.778923700442756e-07,1.7557847400885513e-07,0.0,0.0,0.0,2.809255584141682e-06,0.0,2.809255584141682e-06,1.7557847400885513e-07
into,0.0,1.404627792070841e-06,3.5115694801771026e-07,0.0,3.5115694801771026e-07,0.0,0.0,8.778923700442756e-07,0.0,7.023138960354205e-07,0.0,0.0,1.2290493180619858e-06,7.023138960354205e-07,0.0,0.0,1.5802062660796963e-06,0.0,9.656816070487032e-06,0.0,0.0,0.0,0.0,0.0,2.1069416881062617e-06,0.0,4.389461850221378e-06,0.0,0.0,1.5802062660796963e-06,1.7557847400885513e-07,0.0,1.9313632140974063e-06,3.5115694801771026e-07,0.0,0.0,0.0,0.0,2.984834058150537e-06,1.7557847400885513e-07,0.0,1.7557847400885513e-07,0.0,5.267354220265654e-07,0.0,0.0,0.0,0.0,3.5115694801771026e-07,0.0
were,8.778923700442756e-07,2.3000780095160022e-05,1.7557847400885513e-07,0.0,1.7557847400885513e-07,5.267354220265654e-07,0.0,2.879486973745224e-05,0.0,1.7557847400885513e-07,1.7557847400885513e-07,1.5802062660796963e-06,0.0,0.0,0.0,0.0,3.5115694801771026e-07,1.7557847400885513e-07,1.632879808282353e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.984834058150537e-06,7.023138960354205e-07,3.5115694801771026e-07,0.0,3.5115694801771026e-07,1.4573013342734975e-05,6.671982012336495e-06,0.0,3.687147954185958e-05,0.0,0.0,1.8611318244938643e-05,0.0,0.0,4.828408035243516e-05,0.0,0.0,2.633677110132827e-06,5.267354220265654e-07,0.0,0.0,3.5115694801771026e-07,1.7557847400885513e-07
one,4.8108501878426304e-05,2.493214330925743e-05,3.616916564582416e-05,1.0534708440531308e-06,3.177970379560278e-05,2.5107721783266285e-05,0.00012132472554011889,2.8619291263443385e-05,2.0367102985027197e-05,5.98722596370196e-05,0.00010201109339914483,1.87868967189475e-05,2.1596152303089182e-05,2.8970448211461095e-05,1.0885865388549018e-05,7.374295908371916e-06,1.545090571277925e-05,7.901031330398482e-06,7.549874382380771e-06,3.8627264281948125e-06,0.0,0.0,1.7557847400885513e-07,2.984834058150537e-06,4.565040324230233e-06,0.0,1.7557847400885513e-06,1.299280707665528e-05,1.5802062660796963e-06,5.267354220265654e-07,1.2290493180619858e-06,4.038304902203668e-06,1.0534708440531308e-06,8.778923700442756e-07,3.5115694801771026e-07,3.5115694801771026e-07,1.5802062660796963e-06,0.0,2.2825201621151167e-06,1.7557847400885513e-07,0.0,1.7557847400885513e-07,1.7557847400885513e-07,1.404627792070841e-06,1.8611318244938643e-05,0.0,3.5115694801771025e-06,0.0,2.4580986361239717e-06,3.5115694801771026e-07
said,0.0,5.442932694274509e-06,0.0,0.0,1.404627792070841e-06,0.0,0.0,1.9313632140974063e-06,5.267354220265654e-07,7.023138960354205e-07,0.0,0.0,1.7557847400885513e-07,0.0,0.0,1.2290493180619858e-06,0.0,0.0,3.1604125321593925e-06,0.0,0.0,0.0,0.0,5.267354220265654e-07,1.0534708440531308e-06,0.0,0.0,0.0,3.5115694801771026e-07,0.0,1.4748591816743832e-05,5.267354220265654e-07,1.7557847400885513e-06,3.3359910061682475e-06,0.0,3.5115694801771026e-07,1.9313632140974063e-06,0.0,1.404627792070841e-06,0.0,0.0,1.7557847400885513e-06,8.778923700442756e-07,1.7557847400885513e-07,0.0,0.0,0.0,0.0,0.0,0.0
