,the,and,of,a,to,in,for,that,with,is,on,as,are,from,by,has,this,was,it,at,new,his,their,have,be,an,not,but,or,more,he,about,who,i,will,we,can,its,you,her,our,they,also,been,which,these,into,were,one,said
he,0.0,5.63606901568425e-05,0.0,0.0,3.5115694801771026e-07,0.0,1.2290493180619858e-06,3.476453785375332e-05,0.0,3.5115694801771026e-07,5.267354220265654e-07,5.969668116301074e-06,0.0,1.7557847400885513e-07,0.0,0.0,1.2290493180619858e-06,0.0,1.9313632140974063e-06,0.0,1.7557847400885513e-07,0.0,0.0,0.0,3.5115694801771026e-07,0.0,0.0,3.9153999703974695e-05,0.0,3.5115694801771026e-07,0.0,0.0,7.023138960354205e-07,0.0,1.7557847400885513e-07,0.0,0.0,0.0,1.7557847400885513e-07,5.267354220265654e-07,0.0,0.0,0.0,0.0,1.0534708440531308e-06,0.0,0.0,0.0,8.778923700442756e-07,1.7557847400885513e-07
about,0.0,5.091775746256799e-06,1.2290493180619858e-06,0.0,8.778923700442756e-07,0.0,2.633677110132827e-06,3.5115694801771026e-07,1.7557847400885513e-07,1.5626484186788105e-05,1.9313632140974063e-06,0.0,1.0534708440531308e-06,0.0,8.778923700442756e-07,9.832394544495887e-06,1.7557847400885513e-07,3.1604125321593925e-06,1.7557847400885513e-07,0.0,8.778923700442756e-07,0.0,0.0,4.565040324230233e-06,2.1069416881062617e-06,0.0,5.794089642292219e-06,3.3359910061682475e-06,3.5115694801771026e-07,0.0001028889857691891,0.0,0.0,0.0,1.7557847400885513e-07,0.0,0.0,8.778923700442756e-07,1.7557847400885513e-07,1.5275327238770395e-05,5.267354220265654e-07,0.0,0.0,3.9153999703974695e-05,0.0,0.0,0.0,0.0,3.5115694801771026e-07,0.0,1.0534708440531308e-06
who,7.023138960354205e-07,5.249796372864768e-05,1.1763757758593293e-05,0.0,9.130080648460467e-06,1.0710286914540163e-05,1.404627792070841e-05,0.0,4.565040324230233e-06,7.023138960354205e-07,4.038304902203668e-06,3.5115694801771026e-07,1.7557847400885513e-07,0.0,8.778923700442756e-07,0.0,0.0,0.0,1.7557847400885513e-07,0.0,0.0,0.0,0.0,1.7557847400885513e-07,2.1069416881062617e-06,0.0,1.7557847400885513e-07,1.404627792070841e-06,7.3918537557728e-05,1.7557847400885513e-07,3.5115694801771026e-07,7.725452856389625e-06,0.0,0.0,0.0,0.0,0.0,0.0,2.984834058150537e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.267354220265654e-07,0.0,8.603345226433902e-06,0.0
i,0.0,0.0003843412796053839,1.7557847400885513e-06,0.0,3.3359910061682475e-06,2.809255584141682e-06,1.2290493180619858e-06,0.0002519551102027071,2.4580986361239717e-06,3.1604125321593925e-06,7.19871743436306e-06,7.128486044759518e-05,1.0534708440531308e-06,1.0534708440531308e-06,1.0534708440531308e-06,0.0,1.1061443862557873e-05,1.0534708440531308e-06,3.7398214963886145e-05,3.5115694801771026e-07,3.5115694801771026e-07,0.0,0.0,1.9313632140974063e-06,2.1069416881062617e-06,0.0,4.916197272247943e-06,0.0002407180878661404,2.4580986361239717e-06,8.603345226433902e-06,0.0,1.7557847400885513e-06,1.3519542498681845e-05,0.0,1.2290493180619858e-06,0.0,6.320825064318785e-06,0.0,3.1604125321593925e-06,3.1604125321593925e-06,0.0,0.0,5.267354220265654e-07,0.0,1.0885865388549018e-05,0.0,1.7557847400885513e-07,1.7557847400885513e-07,5.267354220265654e-06,1.404627792070841e-06
will,0.00012097356859210119,2.879486973745224e-05,0.0,3.5115694801771026e-07,1.7557847400885513e-07,8.778923700442756e-07,0.0,0.0001471347612194206,0.0,1.7557847400885513e-07,7.023138960354205e-07,7.023138960354205e-07,0.0,0.0,0.0,1.7557847400885513e-07,9.990415171103857e-05,0.0,0.00011833989148196836,0.0,0.0,0.0,2.4580986361239717e-06,1.7557847400885513e-07,0.0,0.0,1.7557847400885513e-07,2.4580986361239717e-06,3.8627264281948125e-06,3.5115694801771026e-07,2.809255584141682e-06,1.7557847400885513e-07,1.1588179284584438e-05,0.00047318398745386457,0.0,8.146841194010879e-05,0.0,1.7557847400885513e-07,0.0001701355413145806,0.0,0.0,0.0001404627792070841,1.7557847400885513e-07,0.0,3.511569480177103e-05,7.023138960354205e-07,0.0,0.0,1.9313632140974063e-06,0.0
we,0.0,0.00016399029472427068,1.7557847400885513e-07,0.0,7.023138960354205e-07,1.5802062660796963e-06,5.267354220265654e-07,0.0003915399970397469,2.1069416881062617e-06,1.7557847400885513e-06,2.1069416881062617e-06,7.637663619385198e-05,1.1939336232602148e-05,3.5115694801771026e-07,0.0,0.0,4.565040324230233e-06,1.7557847400885513e-07,2.774139889339911e-05,5.267354220265654e-07,3.5115694801771025e-06,0.0,0.0,1.2290493180619858e-06,1.9313632140974063e-06,0.0,4.740618798239088e-06,4.0909784444063245e-05,8.076609804407337e-06,1.1939336232602148e-05,0.0,1.404627792070841e-06,4.9161972722479434e-05,0.0,1.7557847400885513e-06,0.0,3.09018114255585e-05,0.0,1.7557847400885513e-07,1.7557847400885513e-07,0.0,0.0,1.2290493180619858e-06,1.7557847400885513e-07,1.0534708440531308e-05,1.7557847400885513e-07,1.7557847400885513e-07,7.023138960354205e-07,1.5802062660796963e-06,3.5115694801771026e-07
can,1.7557847400885513e-07,0.000287246383478487,1.7557847400885513e-07,0.0,1.0534708440531308e-06,3.5115694801771025e-06,5.267354220265654e-07,0.0005409572784212827,2.984834058150537e-06,3.5115694801771026e-07,8.252188278416192e-06,0.0,2.1069416881062617e-06,3.5115694801771026e-07,3.5115694801771026e-07,0.0,0.0011068467001518227,0.0,0.001525776939136951,3.5115694801771026e-07,7.023138960354205e-06,0.0,0.0,1.7557847400885513e-07,1.7557847400885513e-07,0.0,1.404627792070841e-06,7.901031330398482e-06,1.404627792070841e-06,1.2290493180619858e-06,2.4580986361239717e-06,5.267354220265654e-07,5.706300405287792e-05,0.00019963272494806828,0.0,0.0013770619716514509,0.0,0.0,0.0007014360036653762,0.0,0.0,0.0006886187750627298,1.2290493180619858e-06,0.0,0.000940398306791428,9.481237596478177e-06,3.5115694801771026e-07,0.0,2.493214330925743e-05,0.0
its,0.0,8.620903073834788e-05,8.006378414803793e-05,0.0,5.179564983261226e-05,2.0367102985027197e-05,5.197122830662112e-05,1.0183551492513598e-05,2.1596152303089182e-05,3.335991006168248e-05,4.4245775450231494e-05,7.19871743436306e-06,3.5115694801771026e-07,6.320825064318785e-06,4.916197272247943e-06,0.00012202703943615432,1.7557847400885513e-07,1.7557847400885513e-07,1.404627792070841e-06,2.984834058150537e-06,1.7557847400885513e-07,0.0,0.0,2.9497183633487664e-05,0.0,0.0,5.267354220265654e-07,3.3359910061682475e-06,1.7557847400885513e-07,0.0,0.0,1.1061443862557873e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.7557847400885513e-07,0.0,0.0,0.0,1.7557847400885513e-07,0.0,0.0,0.0,2.1069416881062617e-06,0.0,1.7557847400885513e-07,0.0
you,0.0,0.00012905017839650852,2.0718259933044907e-05,1.7557847400885513e-07,0.00023141242874367106,6.145246590309929e-06,8.462882447226817e-05,0.0002551155227348665,3.230643921762935e-05,8.076609804407337e-06,8.076609804407337e-06,7.584990077182541e-05,2.3351937043177732e-05,2.2825201621151167e-06,1.7557847400885513e-07,0.0,1.7557847400885513e-06,0.0,2.3527515517186587e-05,3.3359910061682475e-06,3.687147954185958e-06,0.0,0.0,9.481237596478177e-05,3.3359910061682475e-06,1.7557847400885513e-07,2.984834058150537e-06,3.6695901067850725e-05,1.1237022336566728e-05,1.4748591816743832e-05,0.0,9.130080648460467e-06,4.038304902203668e-05,0.0,3.8627264281948125e-06,0.0,2.1420573829080327e-05,0.0,1.2114914706611003e-05,1.7557847400885513e-07,0.0,0.0,5.267354220265654e-07,0.0,1.7557847400885513e-06,0.0,1.7557847400885513e-07,3.5115694801771026e-07,7.023138960354205e-06,1.7557847400885513e-07
her,0.0,1.0359129966522453e-05,1.3168385550664135e-05,0.0,1.439743486872612e-05,1.667995503084124e-05,1.632879808282353e-05,2.984834058150537e-06,1.5099748764761542e-05,7.023138960354205e-07,1.0710286914540163e-05,1.0534708440531308e-06,0.0,4.916197272247943e-06,2.984834058150537e-06,0.0,1.7557847400885513e-07,7.023138960354205e-07,0.0,1.5802062660796963e-06,0.0,0.0,0.0,3.5115694801771026e-07,1.7557847400885513e-07,0.0,0.0,1.5802062660796963e-06,2.633677110132827e-06,0.0,0.0,5.442932694274509e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.7557847400885513e-07,0.0,0.0,0.0,1.7557847400885513e-07,0.0,0.0,0.0,7.023138960354205e-07,0.0,0.0,1.7557847400885513e-07
our,0.0,0.00014537897647933206,0.0005358655026750259,0.0,0.00016065430371810244,0.00039189115398776466,0.0002603828769551322,8.603345226433901e-05,0.00010991212472954332,2.3351937043177732e-05,0.0002935672085428058,1.7557847400885513e-05,3.1604125321593925e-06,7.953704872601138e-05,3.5993587171815305e-05,5.267354220265654e-07,0.0,0.0,2.1069416881062617e-06,2.774139889339911e-05,1.0534708440531308e-06,0.0,0.0,1.439743486872612e-05,5.267354220265654e-06,0.0,3.1604125321593925e-06,3.5115694801771025e-06,4.213883376212523e-06,3.5115694801771026e-07,0.0,3.616916564582416e-05,3.5115694801771026e-07,0.0,0.0,0.0,3.5115694801771026e-07,5.267354220265654e-07,0.0,0.0,0.0,0.0,1.0534708440531308e-06,0.0,4.213883376212523e-06,0.0,1.8962475192956353e-05,1.7557847400885513e-07,0.0,3.5115694801771026e-07
they,1.7557847400885513e-07,0.00031937724422210746,5.267354220265654e-07,1.7557847400885513e-07,2.633677110132827e-06,2.809255584141682e-06,3.5115694801771026e-07,0.0005167274490080607,7.023138960354205e-07,7.023138960354205e-07,1.9313632140974063e-06,0.0002528330025727514,9.481237596478177e-06,1.7557847400885513e-07,0.0,0.0,1.9313632140974063e-06,1.7557847400885513e-07,1.984036756300063e-05,5.267354220265654e-07,1.404627792070841e-06,0.0,0.0,1.0534708440531308e-06,1.0534708440531308e-06,0.0,7.549874382380771e-06,0.0001162329497938621,2.844371278943453e-05,4.740618798239088e-06,0.0,1.9313632140974063e-06,2.2474044673133457e-05,0.0,2.2825201621151167e-06,0.0,1.7557847400885513e-06,0.0,4.565040324230233e-06,0.0,0.0,0.0,8.778923700442756e-07,7.023138960354205e-07,1.0534708440531308e-05,0.0,0.0,1.7557847400885513e-07,4.565040324230233e-06,1.2290493180619858e-06
also,0.0,1.36951209726907e-05,1.7557847400885513e-07,0.0,4.038304902203668e-06,1.7557847400885513e-07,1.7557847400885513e-07,1.404627792070841e-06,7.023138960354205e-07,0.0002703908499736369,0.0,0.0,0.0004206860237252169,0.0,3.5115694801771026e-07,0.00014063835768109297,4.389461850221378e-06,1.4573013342734975e-05,0.0001885712810855104,0.0,1.7557847400885513e-07,0.0,0.0,4.61771386643289e-05,1.7557847400885513e-07,0.0,0.0,0.00022087772030313975,0.0,0.0,2.4229829413222007e-05,1.7557847400885513e-07,7.023138960354205e-07,9.814836697095002e-05,7.725452856389625e-05,2.0367102985027197e-05,0.0011481076415439037,1.404627792070841e-06,1.1939336232602148e-05,0.0,0.0,0.00012799670755245539,0.0,0.0,3.5115694801771026e-07,0.0,0.0,3.8627264281948125e-06,0.0,0.0
been,0.0,1.2290493180619858e-06,1.7557847400885513e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004610690727472536,0.0,0.0,3.5115694801771026e-07,0.0,0.0,0.0,0.0,0.0003162168316899481,0.0,0.0,8.603345226433902e-06,0.0,1.7557847400885513e-07,0.0,0.0,0.0,0.0,1.7557847400885513e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7557847400885513e-07,1.808458282291208e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
which,0.0,4.565040324230233e-06,2.528330025727514e-05,0.0,4.740618798239088e-06,0.00011746199911192409,1.2290493180619858e-06,1.0534708440531308e-06,2.2825201621151167e-06,5.267354220265654e-07,1.1763757758593293e-05,7.023138960354205e-07,1.7557847400885513e-07,2.4580986361239717e-06,3.3359910061682475e-06,1.7557847400885513e-07,0.0,0.0,8.603345226433902e-06,2.4580986361239717e-06,0.0,0.0,0.0,3.5115694801771026e-07,1.7557847400885513e-07,0.0,1.2290493180619858e-06,5.267354220265654e-07,8.778923700442756e-07,5.794089642292219e-06,0.0,1.0359129966522453e-05,0.0,0.0,0.0,0.0,0.0,0.0,8.778923700442756e-07,1.7557847400885513e-07,0.0,0.0,1.7557847400885513e-07,0.0,0.0,0.0,0.0,0.0,8.778923700442756e-07,0.0
these,0.0,1.3519542498681845e-05,0.0002184196216670158,0.0,6.794886944142694e-05,0.00012571418739034027,9.691931765288803e-05,7.216275281763946e-05,1.7909004348903223e-05,1.2290493180619858e-06,5.565837626080708e-05,9.481237596478177e-06,4.038304902203668e-06,2.0015946037009483e-05,4.565040324230233e-06,7.023138960354205e-07,1.7557847400885513e-07,3.5115694801771026e-07,1.404627792070841e-06,1.2290493180619858e-06,1.7557847400885513e-07,0.0,0.0,5.267354220265654e-06,0.0,0.0,3.5115694801771026e-07,7.023138960354205e-06,0.0,5.267354220265654e-07,0.0,6.84756048634535e-06,0.0,0.0,1.7557847400885513e-07,0.0,7.023138960354205e-07,0.0,5.267354220265654e-07,0.0,0.0,0.0,1.404627792070841e-06,0.0,3.5115694801771026e-07,0.0,2.984834058150537e-06,0.0,7.023138960354205e-07,0.0
into,0.0,1.404627792070841e-06,1.7557847400885513e-07,0.0,0.0,0.0,0.0,5.267354220265654e-07,0.0,5.267354220265654e-07,0.0,3.5115694801771026e-07,2.2825201621151167e-06,7.023138960354205e-07,0.0,0.0,1.7557847400885513e-06,5.267354220265654e-07,9.656816070487032e-06,0.0,0.0,0.0,0.0,0.0,2.1069416881062617e-06,0.0,3.5115694801771025e-06,0.0,0.0,3.687147954185958e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.984834058150537e-06,1.7557847400885513e-07,0.0,0.0,3.5115694801771026e-07,5.267354220265654e-07,0.0,0.0,0.0,0.0,3.5115694801771026e-07,0.0
were,0.0,6.671982012336495e-06,0.0,0.0,0.0,0.0,0.0,1.7206690452867803e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6153219608814673e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.404627792070841e-06,5.267354220265654e-07,0.0,0.0,0.0,1.439743486872612e-05,1.0007973018504742e-05,0.0,4.3719040028204925e-05,0.0,0.0,2.1596152303089182e-05,0.0,0.0,6.970465418151549e-05,0.0,0.0,2.809255584141682e-06,7.023138960354205e-07,0.0,0.0,5.267354220265654e-07,0.0
one,8.866712937447184e-05,1.738226892687666e-05,3.476453785375332e-05,5.267354220265654e-07,2.809255584141682e-05,2.3878672465204297e-05,0.00012044683317007462,3.09018114255585e-05,1.87868967189475e-05,7.075812502556862e-05,7.198717434363061e-05,1.667995503084124e-05,2.2122887725115747e-05,2.809255584141682e-05,1.0710286914540163e-05,6.84756048634535e-06,2.1596152303089182e-05,8.778923700442757e-06,5.794089642292219e-06,3.3359910061682475e-06,1.0534708440531308e-06,0.0,1.7557847400885513e-07,4.213883376212523e-06,8.076609804407337e-06,0.0,1.5802062660796963e-06,4.740618798239088e-06,1.2290493180619858e-06,1.7557847400885513e-07,0.0,1.9313632140974063e-06,0.0,0.0,3.5115694801771026e-07,0.0,7.023138960354205e-07,0.0,5.267354220265654e-07,1.7557847400885513e-07,0.0,0.0,1.0534708440531308e-06,2.984834058150537e-06,2.2474044673133457e-05,0.0,3.3359910061682475e-06,0.0,0.0,0.0
said,0.0,2.4580986361239717e-06,0.0,0.0,0.0,0.0,0.0,1.9313632140974063e-06,0.0,1.5802062660796963e-06,0.0,0.0,3.5115694801771026e-07,0.0,0.0,1.404627792070841e-06,0.0,0.0,1.404627792070841e-06,0.0,0.0,0.0,0.0,5.267354220265654e-07,4.565040324230233e-06,0.0,0.0,0.0,3.5115694801771026e-07,0.0,1.632879808282353e-05,1.7557847400885513e-07,1.5802062660796963e-06,3.5115694801771025e-06,0.0,3.5115694801771026e-07,0.0,0.0,1.404627792070841e-06,0.0,0.0,2.2825201621151167e-06,1.9313632140974063e-06,1.2290493180619858e-06,0.0,0.0,0.0,0.0,0.0,0.0
