,the,and,of,a,to,in,for,that,with,is,on,as,are,from,by,has,this,was,it,at,new,his,their,have,be,an,not,but,or,more,he,about,who,i,will,we,can,its,you,her,our,they,also,been,which,these,into,were,one,said
on,7.910297229418395e-07,0.00034813864844840256,1.5009763851385326e-05,0.0,3.776306696524665e-06,0.002592125129753704,4.648546631895538e-06,8.052740079024223e-05,0.0001088457197852875,0.004007372109660131,0.0,0.0001294844092678466,0.0043269563612027785,0.0,3.887521057405728e-05,0.0009248187728869291,4.485008857892494e-05,0.005376092749287083,0.0014637412603746556,2.1409150270825752e-05,6.542896867588125e-05,0.0,1.1433929041036371e-05,0.009217327994175463,0.01055793842360255,0.0,0.0013969349603516988,0.0016167959322351618,0.001436571706841977,0.00566446655501921,0.0,4.787437763309077e-05,2.4143509017600618e-05,0.00024176001289386733,0.00011849183591250562,0.0,4.083799567117246e-05,1.791954125974375e-05,0.009097270818754374,0.0025908119658119657,0.0,5.595344673231871e-05,0.004235806962350668,0.009402854893951965,3.058384561274735e-05,2.3228264151819933e-05,0.0,0.007860301013800187,0.001667178519720967,6.54407434068451e-05
as,0.0,0.0007840558450098639,3.602343324332478e-05,0.0,0.0006740707453296526,0.000283098990280268,0.0001580505854844483,0.0008213794880604707,0.0001833191070068,0.004571192996495823,0.00027441295229134813,0.0,0.005492349941153394,0.00025755810388176855,0.0004146689127899443,9.341603766534638e-06,0.0010427645594600049,0.003365901547379739,0.021753686603653125,0.00010704575135412876,0.0001635724216897031,0.0,0.0,0.0001456133964324718,0.00515741399968743,0.0,0.006204034676856074,0.02122923354500082,0.002605308010713416,0.0004925623091321052,0.0,7.181156644963616e-05,0.0001690045631232043,0.00024176001289386733,0.00014219020309500676,0.0009576824085712575,4.083799567117246e-05,0.0,0.0013995801259622112,0.005048076923076923,0.0,5.595344673231871e-05,0.0054900993152797485,0.0014253196332461122,0.0,0.00018582611321455946,0.0,0.0037068465008262244,0.0034659763962620106,0.0011124926379163667
are,0.0,0.0015190152139564915,0.0,0.0,7.55261339304933e-06,1.4744739077097293e-05,1.3945639895686615e-05,0.01876288438412644,3.4372332563774996e-05,1.2125180362057886e-05,7.84037006546709e-06,2.4278326737721237e-05,0.0,0.0,1.295840352468576e-05,0.0,0.000190612876460431,0.0,0.00026471916411031004,0.0,6.542896867588125e-05,1.410815310167746e-05,0.0,1.4561339643247178e-05,0.0,0.0,0.0,0.00562363802516578,0.002702702702702703,0.0004925623091321052,0.0,0.0,0.07935971414085323,0.0008058667096462245,7.109510154750338e-05,0.07613575148141498,0.0,0.0,0.03553933819854044,0.00016025641025641026,0.0,0.1546553267681289,2.056216972014887e-05,0.0,0.033305807872281865,0.006387772641750482,0.0,0.0,0.0006580967841003818,0.0001963222302205353
from,0.0,0.00045823377659020507,6.00390554055413e-06,1.6951077495240986e-06,3.776306696524665e-06,0.0007726243276398981,2.324273315947769e-05,8.589589417625838e-05,2.291488837585e-05,0.00013337698398263674,0.00028225332235681523,9.711330695088495e-05,0.00018461680474465188,0.0,2.591680704937152e-05,9.341603766534638e-06,0.0001233377435920436,0.00024932604054664733,0.002195611890561983,0.0,0.0001308579373517625,0.0,0.0,1.4561339643247178e-05,0.00031257054543560177,0.0,0.00078064012490242,0.0007966820535651522,0.0004626247869491113,0.0013052901192000788,0.0,4.787437763309077e-05,2.4143509017600618e-05,0.0,0.0,0.0,0.0,0.0,0.0013995801259622112,0.0011217948717948717,0.0,0.0,0.0006991137704850616,2.1273427361882273e-05,0.0,0.0,0.0,0.0004466080121477379,0.0009652086166805599,0.0
by,0.0,0.0002663111883430088,6.00390554055413e-06,0.0,2.4545993527410322e-05,0.0001061621213551005,5.113401295085092e-05,0.0022655042088988147,5.7287220939625e-06,0.0005516957064736339,0.0003292955427496178,0.0002023193894810103,5.769275148270371e-05,2.45293432268351e-05,0.0,0.0,0.00029152557576301214,0.0003272404282174746,0.0007318706301873278,4.2818300541651505e-05,3.271448433794062e-05,0.0,0.0,5.8245358572988713e-05,0.0002257453939257124,0.0,0.0007600969637207774,0.003913114792511188,0.002459215972729486,0.0002462811545660526,0.0,0.0005744925315970893,7.243052705280186e-05,8.058667096462245e-05,2.3698367182501126e-05,0.0,0.00010209498917793115,0.0,0.0008497450764770568,0.0004540598290598291,0.0,0.0,0.0017272222564925052,0.0001489139915331759,0.0,0.0,0.0,0.0,0.0018865441144210943,6.54407434068451e-05
has,0.0,0.0031912709441103567,0.0,1.6951077495240986e-05,3.776306696524665e-06,0.0,9.297093263791076e-06,0.032919601443051026,1.1457444187925e-05,5.456331162926049e-05,7.84037006546709e-06,4.0463877896202066e-05,0.0,1.226467161341755e-05,1.295840352468576e-05,0.0,0.009306393380126926,0.0,0.030162412993039445,2.1409150270825752e-05,0.0003107876012104359,0.0,0.0,0.0,5.209509090593363e-05,0.0,2.054316118164263e-05,0.015113527192633034,0.0007548088629169711,4.925623091321052e-05,0.07208104965952498,0.0,0.08418841594437336,0.0001611733419292449,2.3698367182501126e-05,0.0,0.0,0.0,0.0,5.341880341880342e-05,0.0,0.0,0.003351633664384266,0.0,0.10239471511147812,0.0,0.0,4.466080121477379e-05,0.0015355591629008908,6.54407434068451e-05
this,0.0,0.0010473914893490402,0.01182469196212136,6.780430998096394e-06,0.003202308078652916,0.013709658393885063,0.004602061165576583,0.011375837484968218,0.00428508412628395,0.0011155165933093255,0.018236700772276453,0.001529534584476438,4.615420118616297e-05,0.01026553014043049,0.004755734093559674,0.00024288169792990058,1.1212522144731236e-05,0.0008414753868449347,0.0013080241050156497,0.006594018283414332,0.0002780731168724953,1.410815310167746e-05,0.0,0.000407717510010921,0.0005556809696632921,0.0,0.0005135790295410658,0.008060547836070952,2.4348672997321647e-05,0.00039404984730568416,3.321707357581797e-05,0.007444465721945614,2.4143509017600618e-05,8.058667096462245e-05,0.0008768395857525417,0.0,0.00016335198268468983,5.375862377923125e-05,0.0016495051484554633,0.00040064102564102563,0.0,2.7976723366159355e-05,0.0,2.1273427361882273e-05,0.0008563476771569257,0.0,0.009105608033358864,8.932160242954758e-05,0.0009213354977405345,0.0005889666906616059
was,0.0,0.0008227379170596865,0.0,6.780430998096394e-06,5.664460044786997e-06,2.064263470793621e-05,1.3945639895686615e-05,0.01152615529977667,5.7287220939625e-06,6.062590181028943e-06,3.136148026186836e-05,0.00013757718484708702,0.0,0.0,2.591680704937152e-05,0.0,0.004855022088668625,3.1165755068330916e-05,0.08626730406888927,0.0,6.542896867588125e-05,1.410815310167746e-05,0.0,1.4561339643247178e-05,0.0,0.0,0.0,0.0021088642594371677,0.0004626247869491113,9.851246182642104e-05,0.08031888390632785,7.181156644963616e-05,0.0390159105724426,0.06994923039729228,9.47934687300045e-05,0.0,0.0,0.0,4.9985004498650404e-05,8.012820512820513e-05,0.0,2.7976723366159355e-05,2.056216972014887e-05,0.0,0.0737682356179466,0.0004877935471882186,2.836638016622699e-05,0.0,0.0019742903523011454,0.0011124926379163667
it,7.910297229418395e-07,0.002448872715154148,0.00043828510446045153,1.6951077495240986e-06,0.0002567888553636772,0.00041580164197414364,0.0005624741424593602,0.02182829410754166,0.00281853127022955,0.0017763389230414804,0.0012074169900819318,0.020280495601576475,4.615420118616297e-05,0.0008094683264855584,0.00024620966696902943,0.0003643225468948509,6.727513286838742e-05,0.0013712932230065603,0.0005761534748283219,0.00027831895352073476,6.542896867588125e-05,0.0,1.1433929041036371e-05,0.0014998179832544593,0.0007640613332870266,2.2431080505147934e-05,0.0003697769012695674,0.04412212667244651,0.000413927440954468,0.0002955373854792631,0.0,0.0018431635388739946,0.0001448610541056037,0.0001611733419292449,0.002962295897812641,0.0,0.0003471229632049659,1.791954125974375e-05,0.000249925022493252,0.00040064102564102563,0.0,0.0,0.0,4.2546854723764546e-05,0.004923999143652323,4.6456528303639866e-05,0.0005105948429920858,0.0,0.003509849515202036,0.0012433741247300568
at,1.582059445883679e-06,0.0002886277683717526,0.00016810935513551564,0.0,5.475644709960764e-05,0.00015924318203265077,0.0007484160077351816,0.0007193781137261639,0.0002005052732886875,0.002231033186618651,2.352111019640127e-05,5.664942905468289e-05,0.005146193432257171,1.226467161341755e-05,0.00036283529869120127,0.00011209924519841566,1.1212522144731236e-05,0.0023997631402614805,0.0008564443544745326,0.0,4.907172650691094e-05,0.0,0.0,0.0002621041135784492,0.0037508465452272214,0.0,0.000616294835449279,0.002062000609227453,0.00206963720477234,0.0005664466555019209,3.321707357581797e-05,0.0,0.00019314807214080494,0.0,0.0,0.0005686239300891841,0.00010209498917793115,0.0,0.00044986504048785366,0.0005876068376068376,0.0,0.0,0.0007196759402052105,0.010828174527198076,0.00018350307367648408,4.6456528303639866e-05,0.0,0.0037068465008262244,0.00048260430834027993,0.0007198481774752961
new,0.009784246643067613,0.0014371877538510978,0.009124435445257139,0.01799017854569926,0.0020486463828646305,0.011571671227705955,0.0031238233366338015,0.0008428534616045354,0.0041705096844047,0.0001273143938016078,0.0023364302795091927,0.004135408320991851,0.0005076962130477927,0.004464340467283988,0.0012569651418945188,9.341603766534638e-06,0.011268584755454891,4.6748632602496374e-05,0.0001401454398231053,0.0028045986854781735,4.907172650691094e-05,0.003654011653334462,0.0043791948227169305,5.8245358572988713e-05,0.00012155521211384514,0.0,0.002054316118164263,0.00035147737657286127,0.0008765522279035793,0.00022165303910944733,0.0,0.0008138644197625431,0.0,0.0,7.109510154750338e-05,0.0,2.041899783558623e-05,0.0027596093540005373,0.00014995501349595122,0.004700854700854701,0.0015548964842062828,0.0,8.224867888059549e-05,2.1273427361882273e-05,0.000519925375416705,0.0059232073587140825,0.002524607834794202,8.932160242954758e-05,0.0005703505462203309,0.0005235259472547608
his,0.0,0.007813778554064147,0.008699659128262935,0.0,0.006355524170251011,0.008970699254505993,0.026241045737050314,0.007145464696787494,0.013617172417348862,0.0012610187576540203,0.013830412795483946,0.002702987043466298,0.00010384695266886668,0.01612804317164408,0.011390436698198782,0.00010275764143188102,5.6062610723656176e-05,0.0025711747931373005,0.0004515797505411171,0.0056520156714979985,0.0,0.0,0.0,0.00016017473607571897,0.0006772361817771372,0.0,0.0006573811578125642,0.008740070764111816,0.0014609203798392988,7.388434636981578e-05,0.0,0.027288395250861738,0.0,0.0001611733419292449,0.0004502689764675214,0.0,2.041899783558623e-05,0.0,0.0,0.00013354700854700856,0.0,0.0,0.0010692328254477412,0.0005956559661327036,0.0004587576841912102,0.0,0.017530422942728278,0.00013398240364432136,0.0001754924757601018,0.011321248609384202
their,0.0,0.007830144046085225,0.010972137375362673,0.0,0.006665181319366034,0.016540648296687742,0.023489106130968156,0.006039555059268167,0.019191219014774375,0.0009457640682405151,0.019655807754125995,0.0027110798190455383,0.00020769390533773336,0.012129760225669958,0.007749125307762084,0.00022419849039683132,1.1212522144731236e-05,0.0005609835912299565,0.0006384403369719242,0.006080198676914513,0.0,0.0,0.0,0.002446305060065526,0.0005556809696632921,0.0,0.0002054316118164263,0.004967546922229772,0.002118334550766983,0.0,0.0,0.04751531980084259,4.8287018035201235e-05,0.0,0.000189586937460009,0.0,0.0,0.0,0.0,8.012820512820513e-05,0.0,0.0,0.0026525198938992045,0.00012764056417129363,0.000611676912254947,0.0,0.03222420786883386,0.0002679648072886427,0.0001754924757601018,0.0003272037170342255
have,0.0,0.0011783154255176702,0.0,0.0,0.005330256902144564,5.897895630838917e-06,9.297093263791076e-06,0.019788266620855522,1.7186166281887498e-05,1.2125180362057886e-05,0.0,1.6185551158480826e-05,0.0,0.0,0.0,0.0,5.6062610723656176e-05,0.0,0.0002802908796462106,0.0,0.0,0.0,0.0,0.0,1.7365030301977877e-05,0.0,0.010661900653272525,0.007381024908030086,0.005941076211346482,0.00017239680819623683,0.0,0.0,0.10393780632077065,0.03279877508260134,0.03552385240656919,0.04908122343927695,0.02219545064728223,0.0,0.03154053783864841,2.670940170940171e-05,0.0,0.053211727842435094,0.0066827051590483836,0.0,0.02905465333210998,9.291305660727973e-05,0.0,0.0,4.387311894002545e-05,0.0
be,0.0,0.00042103947654229885,0.0,0.0,0.03690018088509076,0.0,4.648546631895538e-06,1.6105480158048446e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016818783217096854,0.0,0.001977607873059375,0.0,1.635724216897031e-05,0.0,0.0,0.0,0.0,0.0,0.03779941657422244,0.0007966820535651522,0.0006087168249330412,0.0,0.0008636439129712671,0.0,0.0,0.000725280038681602,0.2400407611915539,0.0004189860537499252,0.19212235063503083,0.0,0.001749475157452764,0.0,0.0,0.0015946732318710833,0.012707420887052002,0.0,0.0,0.0,0.0,0.0,0.00013161935682007634,0.0
an,0.0,0.0022286824588705428,0.002433082720309561,0.0,0.0026245331540846423,0.009563437765405304,0.00678222953593559,0.0005261123518295825,0.0111366357506631,0.010342778848835377,0.003575208749852993,0.01645261275259576,0.0027923291717628597,0.003115226589808058,0.005909032007256706,0.0006912786787235632,0.0001233377435920436,0.007059043522976953,0.011445210918886934,0.010426256181892142,3.271448433794062e-05,0.0,0.0,0.0026501638150709865,0.011165714484171774,2.2431080505147934e-05,0.004745470232959448,0.0034444782904140404,0.005770635500365231,4.925623091321052e-05,0.0,0.0013883569513596322,0.0,8.058667096462245e-05,2.3698367182501126e-05,0.0,4.083799567117246e-05,0.00023295403637666875,0.0011496551034689594,0.0010683760683760685,0.0,0.0,0.006086402237164066,0.004999255430042334,0.0002752546105147261,4.6456528303639866e-05,0.009531103735852269,0.0011165200303693448,4.387311894002545e-05,0.0024867482494601136
not,7.910297229418395e-07,0.0004433560565710426,0.00021313864668967163,5.085323248572296e-06,0.0006230906049265697,7.0774747570067e-05,0.0006554450750972709,0.0036291015289469162,0.0001775903849128375,0.060437961514677535,0.0002665725822258811,0.0004046387789620206,0.04711190086077585,2.45293432268351e-05,0.0004405857198393158,0.01883267319333383,0.0026797927925907654,0.04347622832032163,0.00236690076145689,0.00010704575135412876,8.178621084485155e-05,1.410815310167746e-05,0.0,0.01259555879140881,0.00026047545452966816,0.0,0.0,0.007404456733134944,0.006817628439250061,0.0,0.0008304268393954492,0.00023937188816545383,0.0008691663246336223,0.00040293335482311226,0.03476550465672915,0.0017956545160711078,0.0013272348593131049,0.0002867126601559,0.0015495351394581626,0.0005608974358974359,0.0,0.00215420769919427,0.00032899471552238195,6.382028208564682e-05,0.00207970150166682,6.968479245545979e-05,0.0002269310413298159,0.03724710821312134,0.00048260430834027993,0.0
