,the,and,of,a,to,in,for,that,with,is,on,as,are,from,by,has,this,was,it,at,new,his,their,have,be,an,not,but,or,more,he,about,who,i,will,we,can,its,you,her,our,they,also,been,which,these,into,were,one,said
on,2.638578123021066e-07,1.3720606239709545e-05,7.915734369063199e-07,0.0,4.327268121754549e-06,4.5858487778106135e-05,1.477603748891797e-06,3.9578671845316e-06,1.8470046861147464e-06,3.5620804660784396e-05,1.5831468738126398e-07,1.160974374129269e-06,1.9208848735593362e-05,5.2771562460421326e-08,2.110862498416853e-07,1.3456748427407439e-05,7.388018744458985e-07,1.6411955925191034e-05,1.4512179676615865e-05,5.2771562460421326e-08,2.110862498416853e-07,5.2771562460421326e-08,1.0554312492084265e-07,1.2876261240342804e-05,6.965846244775615e-06,0.0,2.3747203107189595e-06,9.393338117954995e-06,3.1662937476252797e-06,1.0237683117321738e-05,5.804871870646345e-07,5.2771562460421326e-08,4.4328112466753915e-06,4.7494406214379195e-07,2.4169375606872968e-05,9.498881242875839e-07,1.0448769367163422e-05,1.0554312492084265e-07,9.55165280533626e-06,4.327268121754549e-06,0.0,4.749440621437919e-06,3.1662937476252797e-07,3.0079790602440155e-06,1.0554312492084265e-06,5.2771562460421326e-08,0.0,9.815510617638367e-06,1.635918436273061e-06,1.0554312492084265e-07
as,0.0,2.8391100603706673e-05,2.7968928104023303e-06,0.0,2.4063832481952124e-05,5.382699370962975e-06,2.6913496854814875e-06,3.4037657786971755e-05,2.638578123021066e-06,2.860218685354836e-05,2.427491873179381e-06,1.0554312492084265e-07,1.8206189048845356e-05,1.3720606239709545e-06,1.7414615611939038e-06,6.332587495250559e-07,5.488242495883818e-06,6.701988432473508e-06,7.403850213197112e-05,3.1662937476252797e-07,1.5831468738126398e-07,0.0,0.0,2.269177185798117e-06,2.427491873179381e-06,0.0,1.430109342677418e-05,6.142609870393042e-05,5.646557183265082e-06,7.388018744458985e-07,5.277156246042132e-07,4.221724996833706e-07,1.794233123654325e-06,2.110862498416853e-07,8.443449993667412e-07,8.971165618271625e-07,3.5356946848482286e-06,0.0,1.002659686748005e-06,8.02127749398404e-06,0.0,2.638578123021066e-07,0.0,2.638578123021066e-07,6.860303119854772e-07,3.6940093722294926e-07,0.0,3.5356946848482286e-06,4.063410309452442e-06,4.221724996833706e-07
are,0.0,8.269303837548022e-05,1.0184911554861315e-05,5.2771562460421326e-08,8.443449993667412e-07,1.5831468738126398e-06,1.5303753113522184e-06,0.00024084941106936294,6.860303119854772e-07,7.388018744458985e-07,2.110862498416853e-07,1.472326592645755e-05,5.2771562460421326e-08,3.6940093722294926e-07,2.110862498416853e-07,0.0,1.794233123654325e-06,0.0,1.319289061510533e-06,5.2771562460421326e-08,0.0,5.2771562460421326e-08,0.0,1.0554312492084265e-07,1.0554312492084265e-07,0.0,1.0554312492084265e-07,2.5541436230843923e-05,6.332587495250559e-06,9.498881242875839e-07,0.0,8.971165618271625e-07,0.00017441001393169248,5.2771562460421326e-08,1.0554312492084265e-07,8.923671212057246e-05,1.0554312492084265e-07,0.0,3.3984886224511337e-05,3.6940093722294926e-07,0.0,0.00021762992358677756,0.0,0.0,5.0660699962004475e-05,1.2876261240342804e-05,3.1662937476252797e-07,0.0,2.638578123021066e-07,2.638578123021066e-07
from,0.0,1.3878920927090808e-05,2.110862498416853e-07,5.2771562460421326e-08,4.38003968421497e-06,9.12948030565289e-06,4.221724996833706e-07,6.332587495250559e-07,4.7494406214379195e-07,1.2137459365896905e-06,1.794233123654325e-06,6.332587495250559e-07,5.435470933423396e-06,0.0,1.0554312492084265e-07,0.0,7.388018744458985e-07,7.388018744458985e-07,7.440790306919407e-06,5.2771562460421326e-08,2.110862498416853e-07,0.0,0.0,5.2771562460421326e-08,1.5831468738126398e-07,0.0,1.4248321864313759e-06,3.4301515599273862e-06,1.002659686748005e-06,1.952547811035589e-06,0.0,2.110862498416853e-07,7.915734369063199e-07,0.0,5.2771562460421326e-08,5.2771562460421326e-08,2.110862498416853e-07,0.0,1.160974374129269e-06,2.2164056233376958e-06,0.0,1.0554312492084265e-07,1.0554312492084265e-07,5.2771562460421326e-08,1.0554312492084265e-07,0.0,0.0,3.6940093722294926e-07,7.388018744458985e-07,0.0
by,0.0,9.97382530501963e-06,4.7494406214379195e-07,0.0,2.1636340608772744e-06,2.2164056233376958e-06,9.498881242875839e-07,2.063368092202474e-05,1.0554312492084265e-07,4.696669058977498e-06,2.321948748258538e-06,1.4248321864313759e-06,1.0554312492084265e-07,2.638578123021066e-07,0.0,5.2771562460421326e-08,2.2164056233376958e-06,6.860303119854772e-07,2.4802634356398023e-06,2.110862498416853e-07,1.0554312492084265e-07,0.0,0.0,1.5831468738126398e-07,2.110862498416853e-07,0.0,1.8470046861147464e-06,1.3245662177565753e-05,5.277156246042132e-06,4.221724996833706e-07,0.0,1.319289061510533e-06,4.221724996833706e-07,5.2771562460421326e-08,0.0,0.0,3.6940093722294926e-07,0.0,5.2771562460421326e-08,3.1662937476252797e-07,0.0,5.2771562460421326e-08,0.0,5.2771562460421326e-08,5.2771562460421326e-08,0.0,0.0,0.0,2.269177185798117e-06,5.2771562460421326e-08
has,7.388018744458985e-07,0.00012686283615485287,6.860303119854772e-07,7.388018744458985e-07,3.1662937476252797e-07,1.3720606239709545e-06,2.638578123021066e-07,0.0003382657153713007,2.638578123021066e-07,1.794233123654325e-06,1.0554312492084265e-07,5.013298433740026e-06,0.0,5.2771562460421326e-08,1.0554312492084265e-07,5.2771562460421326e-08,4.253387934309959e-05,5.2771562460421326e-08,7.604382150546713e-05,0.0,3.6940093722294926e-07,0.0,0.0,5.2771562460421326e-08,5.2771562460421326e-08,0.0,5.277156246042132e-07,4.575294465318529e-05,1.952547811035589e-06,1.0554312492084265e-07,9.45138683666146e-05,1.0554312492084265e-07,0.0001816397179887702,1.5831468738126398e-07,5.2771562460421326e-08,0.0,1.5831468738126398e-07,0.0,5.2771562460421326e-08,2.110862498416853e-07,0.0,0.0,4.749440621437919e-06,0.0,0.0001778929370540803,0.0,0.0,0.0,3.852324059610757e-06,1.5831468738126398e-07
this,5.2771562460421326e-08,4.216447840587664e-05,0.00041314856250263855,2.110862498416853e-07,9.029214336978089e-05,0.0002358361126356229,5.1610588086292055e-05,0.00010860387554354709,3.862878372102841e-05,1.0395997804703001e-05,0.00012232448178325664,1.2612403428040696e-05,8.443449993667412e-07,4.4064254654451806e-05,1.9314391860514206e-05,1.2665174990501119e-06,1.5831468738126398e-07,1.477603748891797e-06,8.443449993667412e-06,1.604255498796808e-05,7.388018744458985e-07,1.0554312492084265e-07,0.0,3.6940093722294926e-07,1.160974374129269e-06,0.0,9.498881242875839e-07,2.0528137797103894e-05,1.6886899987334824e-06,5.17161312112129e-06,4.221724996833706e-07,1.4195550301853337e-05,3.1662937476252797e-07,1.5831468738126398e-07,2.1636340608772744e-06,3.1662937476252797e-07,7.388018744458985e-07,1.0554312492084265e-07,1.8997762485751678e-06,1.2137459365896905e-06,0.0,2.638578123021066e-07,5.2771562460421326e-08,2.110862498416853e-07,1.5831468738126398e-07,0.0,1.6939671549795246e-05,1.5831468738126398e-07,1.2665174990501119e-06,1.5831468738126398e-07
was,1.0554312492084265e-07,5.292987714780259e-05,2.427491873179381e-06,2.638578123021066e-07,8.443449993667412e-07,2.3747203107189595e-06,1.2137459365896905e-06,0.00015324861738506352,5.804871870646345e-07,2.638578123021066e-07,6.332587495250559e-07,1.50926668636805e-05,0.0,1.0554312492084265e-07,2.110862498416853e-07,5.2771562460421326e-08,1.6992443112255668e-05,2.110862498416853e-07,0.00023219487482585384,1.0554312492084265e-07,0.0,1.0554312492084265e-07,0.0,1.0554312492084265e-07,5.2771562460421326e-08,0.0,5.2771562460421326e-08,2.3377802169966648e-05,1.3720606239709545e-06,2.638578123021066e-07,9.509435555367923e-05,3.1662937476252797e-07,8.51205302486596e-05,3.593743403554692e-05,1.5831468738126398e-07,0.0,0.0,0.0,5.2771562460421326e-08,4.221724996833706e-07,0.0,5.2771562460421326e-08,1.0554312492084265e-07,0.0,0.00012765440959175919,5.804871870646345e-07,1.0554312492084265e-07,5.2771562460421326e-08,3.4829231223878076e-06,3.060750622704437e-06
it,2.110862498416853e-07,0.00010770675898171992,1.5884240300586818e-05,5.2771562460421326e-08,9.446109680415418e-06,1.356229155232828e-05,8.443449993667412e-06,0.0001900303964199772,2.1741883733693586e-05,1.752015873685988e-05,8.443449993667412e-06,0.0001296597289652552,1.0554312492084265e-07,3.852324059610757e-06,1.160974374129269e-06,2.7968928104023303e-06,6.860303119854772e-07,3.746780934689914e-06,2.1636340608772744e-06,9.498881242875839e-07,5.2771562460421326e-08,0.0,5.2771562460421326e-08,1.635918436273061e-06,1.8997762485751678e-06,0.0,4.221724996833706e-07,9.841896398868577e-05,8.074049056444463e-06,6.860303119854772e-07,5.2771562460421326e-08,4.116181871912863e-06,3.6940093722294926e-07,2.110862498416853e-07,3.060750622704437e-06,5.2771562460421326e-08,6.860303119854772e-07,5.2771562460421326e-08,3.060750622704437e-06,3.6940093722294926e-07,0.0,1.5831468738126398e-07,1.0554312492084265e-07,5.2771562460421326e-08,1.635918436273061e-06,1.0554312492084265e-07,1.0554312492084265e-06,5.2771562460421326e-08,4.907755308819183e-06,2.4802634356398023e-06
at,1.0554312492084265e-07,1.1082028116688478e-05,6.174272807869295e-06,0.0,7.282475619538143e-06,2.7968928104023303e-06,8.601764681048675e-06,1.430109342677418e-05,2.00531937349601e-06,1.709798623717651e-05,1.0554312492084265e-07,6.860303119854772e-07,1.762570186178072e-05,5.2771562460421326e-08,1.477603748891797e-06,1.1768058428673956e-05,1.0554312492084265e-07,5.593785620804661e-06,3.4829231223878076e-06,5.2771562460421326e-08,5.2771562460421326e-08,0.0,0.0,4.485582809135813e-06,4.274496559294127e-06,0.0,1.160974374129269e-06,5.224384683581711e-06,4.643897496517076e-06,1.0554312492084265e-06,5.277156246042132e-07,5.2771562460421326e-08,8.76007936842994e-06,2.110862498416853e-07,1.2665174990501119e-06,1.2665174990501119e-06,2.638578123021066e-07,0.0,8.443449993667412e-07,1.1082028116688479e-06,0.0,1.1082028116688479e-06,3.1662937476252797e-07,3.9578671845316e-06,2.7968928104023303e-06,1.0554312492084265e-07,0.0,2.4802634356398023e-06,4.7494406214379195e-07,4.221724996833706e-07
new,0.0002900325072824756,7.984337400261746e-05,0.0004556296702832777,0.00035895216785578586,0.00012158567990881074,0.0002805336260395998,0.00010675687085743234,2.4116604044412546e-05,7.614936463038797e-05,1.3720606239709545e-05,4.902478152573141e-05,4.416979777937265e-05,2.2164056233376958e-06,5.74154599569384e-05,4.079241778190569e-05,1.1082028116688479e-06,2.7177354667116982e-05,1.0554312492084265e-06,3.271836872546122e-06,3.377379997466965e-05,1.0554312492084265e-07,5.646557183265082e-06,5.857643433106767e-06,7.388018744458985e-07,8.971165618271625e-07,0.0,1.002659686748005e-06,6.2270443703297165e-06,4.063410309452442e-06,1.002659686748005e-06,1.0554312492084265e-07,9.604424367796681e-06,2.585806560560645e-06,0.0,1.477603748891797e-06,3.6940093722294926e-07,2.110862498416853e-07,3.4301515599273862e-06,1.0554312492084265e-06,4.485582809135813e-06,1.319289061510533e-06,1.5831468738126398e-07,1.0554312492084265e-07,5.2771562460421326e-08,8.443449993667412e-07,6.649216870013087e-06,2.036982310972263e-05,2.110862498416853e-07,1.5831468738126398e-06,6.860303119854772e-07
his,0.0,0.00028021699666483726,0.00029979524633765356,0.0,0.00017773462236669903,0.00015609828175792628,0.0002947291763414531,6.686156963735382e-05,0.0001230105120952421,1.0290454679782158e-05,9.287794993034154e-05,1.8628361548528727e-05,6.332587495250559e-07,6.934183307299362e-05,4.5858487778106135e-05,1.2137459365896905e-06,6.860303119854772e-07,5.752100308185925e-06,6.965846244775615e-06,1.4037235614472073e-05,0.0,2.638578123021066e-07,0.0,2.638578123021066e-07,3.1662937476252797e-07,0.0,7.388018744458985e-07,2.823278591632541e-05,4.643897496517076e-06,1.1082028116688479e-06,6.174272807869295e-06,5.9526322455355256e-05,1.002659686748005e-06,1.5831468738126398e-07,1.4248321864313759e-06,0.0,2.110862498416853e-07,5.2771562460421326e-08,1.0554312492084265e-07,3.1662937476252797e-07,0.0,0.0,5.2771562460421326e-08,5.804871870646345e-07,1.5831468738126398e-07,0.0,3.224342466331743e-05,2.638578123021066e-07,3.4829231223878076e-06,7.704648119221514e-06
their,1.0554312492084265e-07,0.00028602186853548357,0.0003817494828386879,0.0,0.00018744458985941654,0.0002925127707181154,0.00026095537636678344,5.5885084645586185e-05,0.0001721936083083548,8.390678431206991e-06,0.00013071516021446363,1.7678473424241144e-05,1.5831468738126398e-06,5.166335964875248e-05,3.1187993414109e-05,1.6886899987334824e-06,6.332587495250559e-07,1.4248321864313759e-06,5.646557183265082e-06,1.3667834677249123e-05,0.0,0.0,0.0,5.329927808502554e-06,5.277156246042132e-07,0.0,8.443449993667412e-07,2.6702410604973192e-05,5.382699370962975e-06,3.219065310085701e-06,5.2771562460421326e-08,0.00010295731836028201,7.915734369063199e-07,0.0,1.0554312492084265e-06,1.0554312492084265e-07,2.638578123021066e-07,0.0,1.0554312492084265e-07,4.7494406214379195e-07,0.0,1.477603748891797e-06,2.638578123021066e-07,3.1662937476252797e-07,4.221724996833706e-07,5.2771562460421326e-08,5.9156921518132304e-05,4.221724996833706e-07,1.794233123654325e-06,2.110862498416853e-07
have,5.2771562460421326e-08,5.9104149955671885e-05,5.17161312112129e-06,0.0,0.00014053067083210198,1.477603748891797e-06,4.221724996833706e-07,0.00021984632921011525,1.5831468738126398e-07,3.219065310085701e-06,1.3720606239709545e-06,2.4802634356398023e-06,1.2665174990501119e-06,5.2771562460421326e-08,5.2771562460421326e-08,5.2771562460421326e-08,1.7414615611939038e-06,3.6940093722294926e-07,9.868282180098787e-06,0.0,5.2771562460421326e-08,0.0,0.0,2.638578123021066e-07,1.0554312492084265e-07,0.0,2.6702410604973192e-05,2.6438552792671084e-05,1.5409296238443028e-05,3.6940093722294926e-07,5.277156246042132e-07,5.2771562460421326e-08,0.00022559842951830117,1.5462067800903447e-05,6.670325494997255e-05,7.477730400641702e-05,4.401148309199139e-05,0.0,3.182125216363406e-05,3.1662937476252797e-07,0.0,8.61231899354076e-05,6.174272807869295e-06,5.2771562460421326e-08,4.823320808882509e-05,2.110862498416853e-07,0.0,1.0554312492084265e-07,5.277156246042132e-07,5.2771562460421326e-08
be,5.2771562460421326e-08,5.7098830582175873e-05,1.2665174990501119e-06,0.0,0.0009826592645755055,1.2665174990501119e-06,1.160974374129269e-06,8.781187993414108e-05,3.6940093722294926e-07,1.0501540929623844e-05,4.221724996833706e-07,2.638578123021066e-06,2.427491873179381e-06,2.638578123021066e-07,0.0,5.277156246042132e-07,1.234854561573859e-05,1.6886899987334824e-06,7.79435977540423e-05,5.2771562460421326e-08,5.2771562460421326e-08,0.0,0.0,8.865622493350783e-06,1.0554312492084265e-07,0.0,7.799636931650272e-05,7.229704057077721e-06,3.3246084350065434e-06,5.2771562460421326e-08,6.068729682948452e-06,2.638578123021066e-07,6.121501245408874e-06,2.3747203107189595e-06,0.0004362097352978427,5.17161312112129e-06,0.0003640182378519863,0.0,4.591125934056656e-06,4.221724996833706e-07,0.0,2.0105965297420527e-05,9.446109680415418e-06,5.2771562460421326e-08,2.8180014353864988e-05,1.319289061510533e-06,0.0,1.319289061510533e-06,1.319289061510533e-06,3.6940093722294926e-07
an,0.0,8.401232743699075e-05,8.543715962342212e-05,0.0,9.351120867986659e-05,0.0001556761092582429,7.625490775530882e-05,1.034322624224258e-05,0.0001006881411744839,8.443449993667412e-05,2.274454342044159e-05,9.483049774137712e-05,1.1662515303753113e-05,1.3298433740026174e-05,2.390551779457086e-05,9.182251868113311e-06,6.490902182631823e-06,2.1794655296154008e-05,5.96318655802761e-05,2.2111284670916535e-05,0.0,5.2771562460421326e-08,5.2771562460421326e-08,6.649216870013087e-06,7.862962806602777e-06,0.0,2.0580909359564316e-06,2.195296998353527e-05,1.3192890615105331e-05,1.0554312492084265e-07,3.4301515599273862e-06,2.744121247941909e-06,1.794233123654325e-06,2.638578123021066e-07,1.8470046861147464e-06,1.160974374129269e-06,3.9578671845316e-06,6.860303119854772e-07,2.6913496854814875e-06,3.271836872546122e-06,0.0,1.635918436273061e-06,1.7414615611939038e-06,4.274496559294127e-06,1.4248321864313759e-06,5.2771562460421326e-08,1.7045214674716087e-05,1.4248321864313759e-06,2.638578123021066e-07,1.393169248955123e-05
