,the,and,of,a,to,in,for,that,with,is,on,as,are,from,by,has,this,was,it,at,new,his,their,have,be,an,not,but,or,more,he,about,who,i,will,we,can,its,you,her,our,they,also,been,which,these,into,were,one,said
on,5.267061988930391e-07,5.091493255966045e-05,3.511374659286928e-06,3.5113746592869277e-07,1.1587536375646861e-05,2.1946091620543298e-05,1.93125606260781e-06,1.316765497232598e-05,1.93125606260781e-06,6.355588133309339e-05,7.5494555174668945e-06,2.282393528536503e-06,1.8259148228292022e-05,1.93125606260781e-06,1.2289811307504248e-06,2.809099727429542e-06,3.1602371933582348e-06,2.5808603745758917e-05,2.8968840939117154e-05,0.0,1.7556873296434638e-07,1.7556873296434638e-07,1.7556873296434638e-07,4.213649591144313e-06,6.724282472534466e-05,3.5113746592869277e-07,8.076161716359933e-06,1.5274479767898135e-05,6.144905653752123e-06,1.4045498637147711e-05,6.144905653752123e-06,2.4579622615008495e-06,5.091493255966045e-06,4.213649591144313e-06,5.969336920787777e-06,3.3358059263225815e-06,3.5113746592869277e-07,0.0,3.441147166101189e-05,8.602867915252972e-06,0.0,4.740355790037353e-06,2.809099727429542e-06,5.618199454859084e-06,2.633530994465196e-06,3.5113746592869277e-07,1.7556873296434638e-07,9.656280313039052e-06,3.86251212521562e-06,2.6686447410580652e-05
as,0.0,5.0563795093731756e-05,1.2992086239361632e-05,0.0,2.001483555793549e-05,1.6152323432719867e-05,7.900592983395587e-06,2.0190404290899835e-05,4.389218324108659e-06,2.036597302386418e-05,5.267061988930392e-06,8.77843664821732e-07,7.373886784502548e-06,1.404549863714771e-06,1.5801185966791174e-06,1.2289811307504248e-06,7.72502425043124e-06,9.305142847110358e-06,3.8800689985120554e-05,1.93125606260781e-06,1.7556873296434638e-07,0.0,0.0,1.2289811307504248e-06,5.618199454859084e-06,0.0,1.070969271082513e-05,3.195350939951104e-05,8.778436648217319e-06,1.2289811307504248e-06,2.9846684603938885e-06,5.618199454859084e-06,4.038080858179967e-06,1.2289811307504248e-06,5.267061988930391e-07,1.2289811307504248e-06,1.2289811307504248e-06,0.0,4.740355790037353e-06,7.72502425043124e-06,0.0,7.022749318573855e-07,7.022749318573855e-07,1.2289811307504248e-06,1.5801185966791174e-06,1.7556873296434638e-07,7.022749318573855e-07,3.1602371933582348e-06,2.282393528536503e-06,6.144905653752123e-06
are,7.022749318573855e-07,9.95474715907844e-05,9.831849046003398e-06,0.0,2.1068247955721565e-06,2.282393528536503e-06,1.5801185966791174e-06,0.00013220325592215284,1.755687329643464e-06,3.3358059263225815e-06,7.022749318573855e-07,2.8793272206152808e-05,8.77843664821732e-07,7.022749318573855e-07,0.0,5.267061988930391e-07,1.5801185966791174e-06,5.267061988930391e-07,3.686943392251274e-06,1.7556873296434638e-07,0.0,0.0,0.0,5.267061988930391e-07,3.5113746592869277e-07,0.0,7.022749318573855e-07,2.1068247955721567e-05,1.070969271082513e-05,1.5801185966791174e-06,1.2289811307504248e-06,2.9846684603938885e-06,0.00011569979502350427,1.7556873296434638e-07,0.0,9.252472227221054e-05,1.7556873296434638e-07,0.0,5.7586544412305615e-05,3.5113746592869277e-07,0.0,0.0002812611102088829,8.77843664821732e-07,0.0,0.0001513402478152666,6.51359999297725e-05,0.0,0.0,5.267061988930391e-07,1.755687329643464e-06
from,5.267061988930391e-07,1.9312560626078104e-05,1.5801185966791174e-06,0.0,6.3204743867164695e-06,9.656280313039052e-06,1.0534123977860783e-06,3.3358059263225815e-06,1.404549863714771e-06,0.00013676804297922584,5.969336920787777e-06,1.404549863714771e-06,3.1426803200618e-05,1.0534123977860783e-06,1.7556873296434638e-07,0.0,1.404549863714771e-06,4.740355790037353e-06,1.21142425745399e-05,5.267061988930391e-07,0.0,0.0,0.0,1.7556873296434638e-07,1.5801185966791174e-06,0.0,2.4579622615008495e-06,4.389218324108659e-06,3.1602371933582348e-06,5.793768187823431e-06,7.022749318573855e-07,7.022749318573855e-07,3.686943392251274e-06,1.7556873296434638e-07,1.7556873296434638e-07,8.77843664821732e-07,0.0,0.0,5.267061988930392e-06,5.267061988930392e-06,0.0,7.022749318573855e-07,5.267061988930391e-07,1.7556873296434638e-07,1.7556873296434638e-07,1.7556873296434638e-07,1.7556873296434638e-07,2.4579622615008495e-06,4.740355790037353e-06,1.404549863714771e-06
by,1.7556873296434638e-07,2.6686447410580652e-05,8.77843664821732e-07,1.7556873296434638e-07,5.442630721894738e-06,5.793768187823431e-06,5.618199454859084e-06,9.656280313039052e-06,5.267061988930391e-07,7.72502425043124e-06,4.143422097958575e-05,1.0534123977860783e-06,2.633530994465196e-06,0.0,3.5113746592869277e-07,1.7556873296434638e-07,1.755687329643464e-06,2.809099727429542e-06,8.076161716359933e-06,1.404549863714771e-06,0.0,0.0,0.0,0.0,1.0534123977860783e-06,0.0,4.564787057073006e-06,1.5625617233826828e-05,5.969336920787777e-06,5.267061988930391e-07,1.7556873296434638e-07,5.267061988930391e-07,1.404549863714771e-06,0.0,5.267061988930391e-07,0.0,0.0,0.0,3.5113746592869277e-07,8.77843664821732e-07,0.0,5.267061988930391e-07,1.7556873296434638e-07,0.0,8.77843664821732e-07,1.7556873296434638e-07,5.267061988930391e-07,5.267061988930391e-07,5.267061988930392e-06,1.755687329643464e-06
has,1.7556873296434638e-07,6.355588133309339e-05,4.915924523001699e-06,1.7556873296434638e-07,2.282393528536503e-06,1.0534123977860783e-06,7.022749318573855e-07,0.0001097304581027165,5.267061988930391e-07,2.4579622615008495e-06,1.0534123977860783e-06,6.144905653752123e-06,0.0,0.0,0.0,1.0534123977860783e-06,7.900592983395587e-06,0.0,7.215874924834636e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5113746592869277e-07,2.0717110489792874e-05,1.0534123977860783e-06,0.0,0.00010095202145449917,8.77843664821732e-07,9.550939073260443e-05,0.0,3.5113746592869277e-07,0.0,0.0,0.0,4.389218324108659e-06,0.0,0.0,3.5113746592869277e-07,6.496043119680816e-06,0.0,4.3541045775157904e-05,0.0,0.0,0.0,9.129574114146011e-06,1.404549863714771e-06
this,1.7556873296434638e-07,4.5823439303694406e-05,0.0002622996870487335,0.0,6.0922350338628195e-05,0.00021928534747246863,5.407516975301869e-05,6.180019400344993e-05,3.283135306433277e-05,2.2648366552400684e-05,0.00024878089461047884,1.3343223705290326e-05,8.77843664821732e-07,1.8259148228292022e-05,1.7205735830505945e-05,2.633530994465196e-06,2.633530994465196e-06,1.018298651193209e-05,1.0885261443789476e-05,6.51359999297725e-05,3.5113746592869277e-07,0.0,0.0,4.740355790037353e-06,1.404549863714771e-06,0.0,4.213649591144313e-06,3.792284632029882e-05,2.1068247955721565e-06,3.3358059263225815e-06,2.1068247955721565e-06,3.757170885437013e-05,1.755687329643464e-06,3.511374659286928e-06,1.5801185966791174e-06,2.1068247955721565e-06,1.0534123977860783e-06,0.0,7.72502425043124e-06,2.809099727429542e-06,0.0,1.755687329643464e-06,1.7556873296434638e-07,1.93125606260781e-06,1.5801185966791174e-06,0.0,1.018298651193209e-05,5.267061988930391e-07,2.9846684603938885e-06,7.5494555174668945e-06
was,5.267061988930391e-07,0.00014027941763851277,9.480711580074706e-06,5.267061988930391e-07,1.3869929904183365e-05,5.091493255966045e-06,3.1602371933582348e-06,0.00022718594045586423,2.633530994465196e-06,1.93125606260781e-06,4.389218324108659e-06,1.3518792438254672e-05,5.267061988930391e-07,8.77843664821732e-07,8.77843664821732e-07,3.5113746592869277e-07,3.950296491697794e-05,3.86251212521562e-06,0.0004057393418806045,7.022749318573855e-07,0.0,8.77843664821732e-07,0.0,7.022749318573855e-07,5.267061988930391e-07,0.0,5.267061988930391e-07,5.8288819344163e-05,4.564787057073006e-06,5.267061988930391e-07,0.00027616961695291686,3.86251212521562e-06,0.00010007417778967743,0.000269146867634343,0.0,5.267061988930391e-07,0.0,0.0,2.282393528536503e-06,4.038080858179967e-06,0.0,1.755687329643464e-06,3.1602371933582348e-06,0.0,5.530415088376911e-05,1.7556873296434638e-07,8.77843664821732e-07,3.5113746592869277e-07,1.1411967642682515e-05,3.283135306433277e-05
it,5.267061988930391e-07,0.00018083579495327678,9.041789747663839e-05,1.7556873296434638e-07,3.212907813247539e-05,2.6862016143544998e-05,2.5281897546865878e-05,0.00014238624243408492,2.4404053882044147e-05,5.442630721894738e-05,2.4579622615008493e-05,9.305142847110358e-05,8.77843664821732e-07,5.793768187823431e-06,3.1602371933582348e-06,7.198318051538202e-06,1.93125606260781e-06,2.1770522887578952e-05,1.2816517506397285e-05,1.1060830176753822e-05,7.022749318573855e-07,0.0,0.0,6.3204743867164695e-06,3.86251212521562e-06,0.0,1.755687329643464e-06,0.00016942382731059425,1.0358555244896437e-05,1.5801185966791174e-06,3.86251212521562e-06,5.776211314526996e-05,4.389218324108659e-06,1.404549863714771e-06,2.633530994465196e-06,5.267061988930391e-07,1.404549863714771e-06,0.0,3.1602371933582348e-06,1.755687329643464e-06,0.0,1.7556873296434638e-07,5.267061988930391e-07,5.267061988930391e-07,4.038080858179967e-06,1.7556873296434638e-07,7.72502425043124e-06,1.7556873296434638e-07,2.282393528536503e-06,4.178535844551444e-05
at,3.5113746592869277e-07,5.8288819344163e-05,7.022749318573856e-06,0.0,9.656280313039052e-06,2.8793272206152808e-05,0.00010305884625007132,1.3869929904183365e-05,6.144905653752123e-06,2.475519134797284e-05,5.267061988930392e-06,2.9846684603938885e-06,1.6679029631612906e-05,1.93125606260781e-06,2.809099727429542e-06,2.282393528536503e-06,1.404549863714771e-06,2.2121660353507645e-05,1.4221067370112057e-05,1.7556873296434638e-07,1.7556873296434638e-07,0.0,0.0,2.4579622615008495e-06,4.213649591144313e-06,3.5113746592869277e-07,6.671611852645163e-06,1.790801076236333e-05,1.6679029631612906e-05,4.038080858179967e-06,7.5494555174668945e-06,1.755687329643464e-06,6.144905653752123e-06,4.740355790037353e-06,1.93125606260781e-06,2.633530994465196e-06,7.022749318573855e-07,0.0,4.915924523001699e-06,5.442630721894738e-06,0.0,2.633530994465196e-06,5.267061988930391e-07,2.9846684603938885e-06,1.755687329643464e-06,1.7556873296434638e-07,5.267061988930391e-07,5.618199454859084e-06,5.442630721894738e-06,7.373886784502548e-06
new,0.0005751631691911988,5.583085708266215e-05,0.00019365231245967407,0.00017293520196988118,0.0002449183824852632,0.0003478016600023702,0.000188034113004815,1.2640948773432939e-05,3.932739618401359e-05,1.1411967642682515e-05,2.8793272206152808e-05,1.1587536375646861e-05,4.915924523001699e-06,3.63427277236197e-05,8.216616702731411e-05,1.790801076236333e-05,2.7037584876509345e-05,5.091493255966045e-06,2.1068247955721565e-06,3.283135306433277e-05,1.7556873296434638e-07,6.144905653752123e-06,2.633530994465196e-06,2.1068247955721565e-06,2.282393528536503e-06,0.0,7.022749318573855e-07,7.5494555174668945e-06,4.038080858179967e-06,1.404549863714771e-06,1.0534123977860783e-06,1.2992086239361632e-05,9.480711580074706e-06,3.5113746592869277e-07,1.5801185966791174e-06,3.5113746592869277e-07,3.5113746592869277e-07,3.86251212521562e-06,7.022749318573855e-07,7.373886784502548e-06,5.442630721894738e-06,3.5113746592869277e-07,0.0,1.7556873296434638e-07,7.022749318573855e-07,2.633530994465196e-06,1.070969271082513e-05,1.404549863714771e-06,2.809099727429542e-06,2.4579622615008495e-06
his,3.5113746592869277e-07,0.00014063055510444146,0.00026826902396952126,0.0,0.00011271512656311038,0.00018785854427185063,9.550939073260443e-05,4.336547704219356e-05,0.00010060088398857047,1.316765497232598e-05,0.00010657022090935826,2.5984172478723263e-05,1.5801185966791174e-06,6.443372499791512e-05,3.2655784331368426e-05,5.091493255966045e-06,2.9846684603938885e-06,1.4396636103076404e-05,1.2289811307504246e-05,4.6876851701480484e-05,3.5113746592869277e-07,0.0,0.0,8.77843664821732e-07,2.282393528536503e-06,0.0,2.809099727429542e-06,2.6686447410580652e-05,7.198318051538202e-06,1.93125606260781e-06,1.4747773569005096e-05,4.178535844551444e-05,2.1068247955721565e-06,5.267061988930391e-07,1.5801185966791174e-06,1.7556873296434638e-07,1.7556873296434638e-07,0.0,3.5113746592869277e-07,3.1602371933582348e-06,0.0,8.77843664821732e-07,8.77843664821732e-07,1.755687329643464e-06,2.282393528536503e-06,1.7556873296434638e-07,2.141938542165026e-05,2.282393528536503e-06,1.3343223705290326e-05,1.4045498637147711e-05
their,0.0,7.128090558352463e-05,0.00020576655503421395,0.0,5.8991094276020386e-05,0.00017785112649288287,6.197576273641427e-05,2.1946091620543298e-05,5.0212657627803064e-05,4.915924523001699e-06,5.916666300898473e-05,1.018298651193209e-05,4.213649591144313e-06,3.3182490530261465e-05,1.3343223705290326e-05,1.5801185966791174e-06,8.77843664821732e-07,7.022749318573856e-06,5.969336920787777e-06,1.8083579495327676e-05,0.0,0.0,0.0,7.373886784502548e-06,1.404549863714771e-06,0.0,1.93125606260781e-06,1.0007417778967744e-05,6.144905653752123e-06,2.1068247955721565e-06,7.022749318573855e-07,4.143422097958575e-05,2.282393528536503e-06,5.267061988930391e-07,7.022749318573855e-07,1.7556873296434638e-07,0.0,0.0,1.2289811307504248e-06,8.77843664821732e-07,0.0,2.809099727429542e-06,1.7556873296434638e-07,3.5113746592869277e-07,7.022749318573855e-07,3.5113746592869277e-07,1.4747773569005096e-05,2.282393528536503e-06,1.93125606260781e-06,3.3358059263225815e-06
have,0.0,5.6708700747483884e-05,5.793768187823431e-06,0.0,0.0001876829755388863,1.93125606260781e-06,1.2289811307504248e-06,0.00018522501327738545,1.404549863714771e-06,7.198318051538202e-06,1.404549863714771e-06,5.442630721894738e-06,1.0534123977860783e-06,1.7556873296434638e-07,5.267061988930391e-07,1.404549863714771e-06,1.404549863714771e-06,1.404549863714771e-06,6.636498106052293e-05,3.5113746592869277e-07,0.0,1.7556873296434638e-07,0.0,1.404549863714771e-06,7.022749318573855e-07,0.0,4.424332070701529e-05,2.0190404290899835e-05,6.671611852645163e-06,1.0534123977860783e-06,4.564787057073006e-06,1.93125606260781e-06,0.0001018298651193209,9.814292172706963e-05,4.652571423555179e-05,0.00011622650122239731,7.72502425043124e-06,0.0,0.00017381304563470292,2.633530994465196e-06,0.0,6.408258753198643e-05,1.018298651193209e-05,0.0,1.2992086239361632e-05,7.022749318573855e-07,1.7556873296434638e-07,5.267061988930391e-07,3.5113746592869277e-07,2.633530994465196e-06
be,1.7556873296434638e-07,9.866962792596266e-05,2.4579622615008495e-06,1.7556873296434638e-07,0.0009298120097791785,7.022749318573855e-07,1.6854598364577252e-05,4.652571423555179e-05,5.267061988930391e-07,1.3694361171219019e-05,1.0534123977860783e-06,3.511374659286928e-06,1.93125606260781e-06,3.5113746592869277e-07,0.0,7.5494555174668945e-06,6.144905653752123e-06,4.564787057073006e-06,5.881552554305604e-05,5.267061988930391e-07,0.0,0.0,0.0,1.545004850086248e-05,3.5113746592869277e-07,0.0,0.00017258406450395249,1.1236398909718169e-05,8.076161716359933e-06,1.7556873296434638e-07,8.076161716359933e-06,1.5801185966791174e-06,4.389218324108659e-06,1.1938673841575554e-05,0.00027757416681663163,1.2816517506397285e-05,0.00015871413459976914,0.0,2.1594954154614606e-05,1.404549863714771e-06,0.0,9.129574114146011e-06,3.441147166101189e-05,1.7556873296434638e-07,1.0007417778967744e-05,0.0,0.0,1.755687329643464e-06,2.9846684603938885e-06,3.86251212521562e-06
an,1.7556873296434638e-07,7.584569264059764e-05,0.00012693619393322245,1.7556873296434638e-07,0.00020049949304528356,0.0002335064148425807,7.444114277688286e-05,2.5281897546865878e-05,9.375370340296097e-05,0.0001495845604856231,6.302917513420035e-05,0.00011008159556864519,5.793768187823431e-06,2.826656600725977e-05,3.7396140121405777e-05,1.5625617233826828e-05,9.656280313039052e-06,4.477002690590833e-05,2.036597302386418e-05,2.7037584876509345e-05,0.0,1.7556873296434638e-07,0.0,1.4221067370112057e-05,5.319732608819696e-05,3.5113746592869277e-07,1.0885261443789476e-05,1.2465380040468593e-05,1.2816517506397285e-05,2.9846684603938885e-06,6.3204743867164695e-06,8.427299182288626e-06,3.86251212521562e-06,4.740355790037353e-06,2.633530994465196e-06,1.404549863714771e-06,3.686943392251274e-06,0.0,7.5494555174668945e-06,5.267061988930392e-06,0.0,2.809099727429542e-06,4.038080858179967e-06,7.900592983395587e-06,2.4579622615008495e-06,0.0,1.7556873296434637e-05,2.809099727429542e-06,1.2289811307504248e-06,1.7556873296434637e-05
not,0.0,6.51359999297725e-05,8.25173044932428e-06,3.5113746592869277e-07,1.2640948773432939e-05,2.7564291075402383e-05,1.1763105108611208e-05,4.3892183241086597e-05,3.511374659286928e-06,0.00016801927744687948,2.282393528536503e-06,5.267061988930392e-06,0.00015801185966791176,7.022749318573855e-07,1.93125606260781e-06,3.0373390802831924e-05,1.5274479767898135e-05,7.321216164613244e-05,3.1777940666546695e-05,3.5113746592869277e-07,0.0,0.0,0.0,2.475519134797284e-05,2.282393528536503e-06,0.0,3.5113746592869277e-07,6.864737458905943e-05,3.493817785990493e-05,3.5113746592869277e-07,1.5098911034933789e-05,5.091493255966045e-06,2.089267922275722e-05,1.0007417778967744e-05,4.564787057073006e-05,1.316765497232598e-05,1.0534123977860783e-06,1.7556873296434638e-07,1.0534123977860783e-05,2.1068247955721565e-06,0.0,1.1587536375646861e-05,3.3358059263225815e-06,3.5113746592869277e-07,5.091493255966045e-06,7.022749318573855e-07,7.022749318573855e-07,4.512116437183702e-05,1.0534123977860783e-06,3.686943392251274e-06
but,0.0,7.022749318573855e-07,3.86251212521562e-06,1.7556873296434638e-07,8.427299182288626e-06,1.2640948773432939e-05,3.86251212521562e-06,8.076161716359933e-06,4.389218324108659e-06,1.755687329643464e-06,5.267061988930392e-06,1.2289811307504248e-06,7.022749318573855e-07,1.755687329643464e-06,5.267061988930391e-07,0.0,4.915924523001699e-06,1.5801185966791174e-06,1.9312560626078104e-05,1.2289811307504248e-06,3.5113746592869277e-07,1.7556873296434638e-07,0.0,5.267061988930391e-07,1.404549863714771e-06,0.0,1.93125606260781e-06,1.7556873296434638e-07,7.022749318573855e-07,1.404549863714771e-06,4.915924523001699e-06,7.022749318573856e-06,1.404549863714771e-06,1.5801185966791174e-06,5.267061988930391e-07,1.404549863714771e-06,7.022749318573855e-07,0.0,3.86251212521562e-06,2.633530994465196e-06,0.0,8.77843664821732e-07,0.0,0.0,0.0,1.7556873296434638e-07,5.267061988930391e-07,0.0,2.809099727429542e-06,6.144905653752123e-06
or,3.5113746592869277e-07,1.5801185966791174e-06,6.3204743867164695e-06,2.633530994465196e-06,9.129574114146011e-06,7.5494555174668945e-06,3.1602371933582348e-06,3.3358059263225815e-06,6.847180585609509e-06,3.1602371933582348e-06,1.3694361171219019e-05,5.267061988930391e-07,1.404549863714771e-06,2.282393528536503e-06,1.404549863714771e-06,1.0534123977860783e-06,7.022749318573855e-07,1.0534123977860783e-06,1.0358555244896437e-05,1.755687329643464e-06,5.267061988930391e-07,2.809099727429542e-06,0.0,1.0534123977860783e-06,5.267061988930391e-07,0.0,3.5113746592869277e-07,1.7556873296434638e-07,1.7556873296434638e-07,6.3204743867164695e-06,3.1602371933582348e-06,4.564787057073006e-06,1.404549863714771e-06,1.2289811307504248e-06,3.5113746592869277e-07,0.0,3.5113746592869277e-07,0.0,1.7556873296434637e-05,1.0534123977860783e-06,0.0,3.5113746592869277e-07,0.0,3.5113746592869277e-07,3.5113746592869277e-07,3.5113746592869277e-07,7.022749318573855e-07,1.7556873296434638e-07,8.25173044932428e-06,5.267061988930391e-07
more,3.388476546211885e-05,7.672353630541938e-05,2.91444096720815e-05,3.072452826876062e-05,3.476260912694058e-05,0.00012219583814318508,5.003708889483872e-05,1.896142316014941e-05,1.9663698092006796e-05,0.00024000245796226152,6.3204743867164695e-06,5.003708889483872e-05,3.107566573468931e-05,5.793768187823431e-06,2.861770347318846e-05,1.3694361171219019e-05,2.809099727429542e-06,1.7732442029398984e-05,1.5274479767898135e-05,5.793768187823431e-06,1.7556873296434638e-07,8.77843664821732e-07,3.5113746592869277e-07,1.2289811307504246e-05,1.2465380040468593e-05,0.0,2.809099727429542e-06,1.316765497232598e-05,4.3014339576264865e-05,1.2465380040468593e-05,1.755687329643464e-06,1.2289811307504248e-06,4.038080858179967e-06,2.9846684603938885e-06,2.9846684603938885e-06,3.686943392251274e-06,2.9846684603938885e-06,3.5113746592869277e-07,8.954005381181665e-06,8.77843664821732e-07,0.0,5.091493255966045e-06,3.5113746592869277e-07,2.9846684603938885e-06,2.9846684603938885e-06,3.5113746592869277e-07,4.038080858179967e-06,1.1587536375646861e-05,1.2289811307504246e-05,1.404549863714771e-06
he,7.022749318573855e-07,0.00011780661981907642,4.564787057073006e-06,1.7556873296434638e-07,4.564787057073006e-06,1.8259148228292022e-05,4.038080858179967e-06,0.00023104845258107985,3.511374659286928e-06,6.847180585609509e-06,5.969336920787777e-06,6.741839345830901e-05,3.5113746592869277e-07,3.5113746592869277e-07,7.022749318573855e-07,5.793768187823431e-06,1.404549863714771e-06,6.144905653752123e-06,9.129574114146011e-06,8.77843664821732e-07,0.0,3.5113746592869277e-07,0.0,3.5113746592869277e-07,1.404549863714771e-06,0.0,8.77843664821732e-07,7.514341770874026e-05,3.3358059263225815e-06,8.77843664821732e-07,1.5801185966791174e-05,2.282393528536503e-06,7.373886784502548e-06,1.7556873296434638e-07,1.0534123977860783e-06,0.0,1.0534123977860783e-06,0.0,7.022749318573855e-07,2.633530994465196e-06,0.0,3.5113746592869277e-07,1.404549863714771e-06,0.0,2.563303501279457e-05,0.0,1.7556873296434638e-07,1.0534123977860783e-06,1.755687329643464e-06,7.022749318573855e-05
about,1.404549863714771e-06,1.21142425745399e-05,1.2289811307504246e-05,0.0,1.1060830176753822e-05,8.954005381181665e-06,3.2655784331368426e-05,5.969336920787777e-06,8.602867915252972e-06,3.2304646865439734e-05,1.0885261443789476e-05,1.2289811307504248e-06,1.2465380040468593e-05,3.686943392251274e-06,5.442630721894738e-06,2.809099727429542e-06,2.809099727429542e-06,1.6327892165684213e-05,8.427299182288626e-06,4.915924523001699e-06,1.7556873296434638e-07,0.0,0.0,2.1068247955721565e-06,2.4579622615008495e-06,0.0,3.86251212521562e-06,2.9846684603938885e-06,2.2121660353507645e-05,0.00015239366021305267,2.1068247955721565e-06,5.267061988930391e-07,5.267061988930391e-07,1.755687329643464e-06,1.7556873296434638e-07,1.755687329643464e-06,3.5113746592869277e-07,0.0,5.969336920787777e-06,1.404549863714771e-06,0.0,7.022749318573855e-07,2.1068247955721565e-06,7.022749318573855e-07,1.5801185966791174e-06,0.0,1.7556873296434638e-07,3.686943392251274e-06,2.809099727429542e-06,5.793768187823431e-06
who,3.3358059263225815e-06,2.475519134797284e-05,1.738130456347029e-05,3.5113746592869277e-07,3.686943392251274e-06,1.5801185966791174e-06,1.5801185966791174e-06,1.0534123977860783e-06,1.404549863714771e-06,4.038080858179967e-06,2.282393528536503e-06,8.77843664821732e-07,2.633530994465196e-06,0.0,1.7556873296434638e-07,0.0,1.2289811307504248e-06,1.0534123977860783e-06,1.0534123977860783e-06,0.0,0.0,0.0,0.0,0.0,1.7556873296434638e-07,0.0,8.77843664821732e-07,6.671611852645163e-06,4.038080858179967e-06,8.77843664821732e-07,1.7556873296434638e-07,5.267061988930392e-06,2.1068247955721565e-06,1.7556873296434638e-07,1.7556873296434638e-07,1.7556873296434638e-07,0.0,0.0,5.267061988930391e-07,3.5113746592869277e-07,0.0,0.0,1.7556873296434638e-07,0.0,0.0,1.7556873296434638e-07,5.267061988930391e-07,0.0,6.144905653752123e-06,1.7556873296434638e-07
i,2.4579622615008495e-06,0.00028055883527702553,1.2640948773432939e-05,5.267061988930391e-07,1.2465380040468593e-05,8.25173044932428e-06,6.847180585609509e-06,0.00018452273834552806,6.847180585609509e-06,1.2465380040468593e-05,1.0007417778967744e-05,5.460187595191173e-05,1.2289811307504248e-06,2.282393528536503e-06,2.9846684603938885e-06,3.5113746592869277e-07,7.198318051538202e-06,7.022749318573856e-06,2.826656600725977e-05,1.93125606260781e-06,8.77843664821732e-07,1.7556873296434638e-07,0.0,4.213649591144313e-06,1.755687329643464e-06,0.0,3.1602371933582348e-06,0.00014063055510444146,4.915924523001699e-06,4.389218324108659e-06,2.9846684603938885e-06,7.022749318573856e-06,9.305142847110358e-06,5.618199454859084e-06,3.1602371933582348e-06,3.5113746592869277e-07,1.1587536375646861e-05,0.0,9.305142847110358e-06,4.915924523001699e-06,0.0,8.77843664821732e-07,1.0534123977860783e-06,3.5113746592869277e-07,1.2289811307504246e-05,0.0,1.404549863714771e-06,7.022749318573855e-07,4.915924523001699e-06,4.213649591144313e-06
